Tender ID :,Tender Ref No :,Tender Title :,Work Description,Tender Value in ₹,Tender Currency,Bid Currency,Publish Date,Contract Date :,Update Date,Issuing Authority Name,Issuing Authority Designation,Issuing Organisation Name,Issuing Address,Approving Authority Name,Approving Authority Designation,Approving Organisation Name,EMD Amount,Tender Fee Amount,Tender Processing Fee Amount
19499,GEC/NWD/01/2021-22,"Tender for providing secuirity services and other human resource at Government Engineering College, Nawada, Bihar","Tender for providing secuirity services and other human resource at Government Engineering College, Nawada, Bihar",3300000.0,INR,INR,2022-03-15 12:48:54+00:00,2022-02-25T12:21:53.940000+00:00,2022-11-09T06:20:20+00:00,Dr. Vinay Kumar Chaudhary,Principal,"Govt.Engineeing College,Nawada","NCE,CHANDI",Dr. Vinay Kumar Chaudhary,Principal,"Govt.Engineeing College,Nawada",100000.0,1000.0,590.0
19646,NIT N0 -04/2021-22/GR-04,QUICK RESPONSE TEAM (QRT) AND NALLAH UDAHI WORK . (ZONE-04),QUICK RESPONSE TEAM (QRT) AND NALLAH UDAHI WORK . (ZONE-04),0.0,INR,INR,2022-03-02 06:55:36+00:00,2022-03-02T06:49:46.182000+00:00,2022-07-08T07:49:24+00:00,AMIR SUHAIL,EXECUTIVE OFFICER,NAGAR PARISHAD NARKATIAGANJ,NAGAR PARISHAD NARKATIAGANJ,AMIR SUHAIL,EXECUTIVE OFFICER,NAGAR PARISHAD NARKATIAGANJ,10000.0,2000.0,590.0
19645,NIT N0 -04/2021-22/GR-03,FUNCTIONING ALL THE WORKS OF  COMPOST PIT (COMPOST PLANT) AND SEGREGATION THE SOLID WASTE . (ZONE-03),FUNCTIONING ALL THE WORKS OF  COMPOST PIT (COMPOST PLANT) AND SEGREGATION THE SOLID WASTE . (ZONE-03),0.0,INR,INR,2022-03-02 06:47:14+00:00,2022-03-02T06:41:05.342000+00:00,2022-07-08T07:42:48+00:00,AMIR SUHAIL,EXECUTIVE OFFICER,NAGAR PARISHAD NARKATIAGANJ,NAGAR PARISHAD NARKATIAGANJ,AMIR SUHAIL,EXECUTIVE OFFICER,NAGAR PARISHAD NARKATIAGANJ,10000.0,2000.0,590.0
19643,NIT N0 -04/2021-22/GR-02,NIGHT SWEEPING THE COMMERCIAL/MARKET AREA AND WASTE COLLECTION. (ZONE-02),NIGHT SWEEPING THE COMMERCIAL/MARKET AREA AND WASTE COLLECTION. (ZONE-02),0.0,INR,INR,2022-03-02 06:33:13+00:00,2022-03-02T06:22:57.431000+00:00,2022-07-08T07:36:30+00:00,AMIR SUHAIL,EXECUTIVE OFFICER,NAGAR PARISHAD NARKATIAGANJ,NAGAR PARISHAD NARKATIAGANJ,AMIR SUHAIL,EXECUTIVE OFFICER,NAGAR PARISHAD NARKATIAGANJ,10000.0,2000.0,590.0
19641,01/2021-22/ZP/JAMUI,"DISTRICT PANCHAYAT RESOURCE CENTER AT JAMUI, BIHAR","DISTRICT PANCHAYAT RESOURCE CENTER AT JAMUI, BIHAR",37978259.0,INR,INR,2022-03-01 15:02:39+00:00,2022-03-01T14:01:42.868000+00:00,2022-04-05T05:20:25+00:00,Anish Kumar Bharti,District Engineer,Zila Parishad Jamui,Jamui,Anish Kumar Bharti,District Engineer,Zila Parishad Jamui,759600.0,10000.0,5900.0
19657,NPC/NIT-05/2021-22 GR-10,CONSTRUCTION OF  PCC ROAD AND RCC DRAIN AND SLAB FROM SUNIL THATHERA HOUSE TO SHAMBHU SONAR HOUSE FOR WARD NO -04,CONSTRUCTION OF  PCC ROAD AND RCC DRAIN AND SLAB FROM SUNIL THATHERA HOUSE TO SHAMBHU SONAR HOUSE FOR WARD NO -04,500000.0,INR,INR,2022-03-02 14:19:06+00:00,2022-03-02T14:02:53.545000+00:00,2022-03-10T09:31:00+00:00,BASANT KUMAR,"EXECUTIVE OFFICER, NAGAR PANCHAYAT CHANPATIA",NAGAR PANCHAYAT CHANPATIA,"WARD NO.-10, NEAR BLOCK ROAD, TIKULIYA",BASANT KUMAR,"EXECUTIVE OFFICER, NAGAR PANCHAYAT CHANPATIA",NAGAR PANCHAYAT CHANPATIA,10000.0,750.0,590.0
19642,NIT N0 -04/2021-22/GR-01,"DOOR TO DOOR SOLID WASTE COLLECTION IN ALL 25 WARDS, DISPOSAL AND TRANSPORTATION TO THE PROCESSING PLANT. (ZONE-01)","DOOR TO DOOR SOLID WASTE COLLECTION IN ALL 25 WARDS, DISPOSAL AND TRANSPORTATION TO THE PROCESSING PLANT. (ZONE-01)",0.0,INR,INR,2022-03-02 06:19:03+00:00,2022-03-02T05:17:49.478000+00:00,2022-07-08T07:21:56+00:00,AMIR SUHAIL,EXECUTIVE OFFICER,NAGAR PARISHAD NARKATIAGANJ,NAGAR PARISHAD NARKATIAGANJ,AMIR SUHAIL,EXECUTIVE OFFICER,NAGAR PARISHAD NARKATIAGANJ,10000.0,2000.0,590.0
19653,NPC/NIT-05/2021-22 GR-06,CONSTRUCTION OF PCC ROAD WORK FROM GANESH YADAV HOUSE TO MORNING ROSE SCHOOL TO  FOR WARD NO -03,CONSTRUCTION OF PCC ROAD WORK FROM GANESH YADAV HOUSE TO MORNING ROSE SCHOOL TO  FOR WARD NO -03,547516.0,INR,INR,2022-03-02 11:36:20+00:00,2022-03-02T11:28:15.695000+00:00,2022-06-22T09:40:18+00:00,BASANT KUMAR,"EXECUTIVE OFFICER, NAGAR PANCHAYAT CHANPATIA",NAGAR PANCHAYAT CHANPATIA,"WARD NO.-10, NEAR BLOCK ROAD, TIKULIYA",BASANT KUMAR,"EXECUTIVE OFFICER, NAGAR PANCHAYAT CHANPATIA",NAGAR PANCHAYAT CHANPATIA,10842.0,750.0,590.0
19655,NPC/NIT-05/2021-22 GR-08,CONSTRUCTION OF P.C.C ROAD FORM DHATH CHOWK  TO GUWSHALA TO GOFOR CINEMA FOR WARD No 03,CONSTRUCTION OF P.C.C ROAD FORM DHATH CHOWK  TO GUWSHALA TO GOFOR CINEMA FOR WARD No 03,2951000.0,INR,INR,2022-03-02 13:56:14+00:00,2022-03-02T11:50:49.487000+00:00,2022-06-06T05:48:02+00:00,BASANT KUMAR,"EXECUTIVE OFFICER, NAGAR PANCHAYAT CHANPATIA",NAGAR PANCHAYAT CHANPATIA,"WARD NO.-10, NEAR BLOCK ROAD, TIKULIYA",BASANT KUMAR,"EXECUTIVE OFFICER, NAGAR PANCHAYAT CHANPATIA",NAGAR PANCHAYAT CHANPATIA,58435.0,5000.0,590.0
19656,NPC/NIT-05/2021-22 GR-09,"CONSTRUCTION OF PCC ROAD FROM ARYA SAMAJ ROAD TO GARIHATTA FOR WARD NO -02,04","CONSTRUCTION OF PCC ROAD FROM ARYA SAMAJ ROAD TO GARIHATTA FOR WARD NO -02,04",2951000.0,INR,INR,2022-03-02 14:01:27+00:00,2022-03-02T13:57:08.955000+00:00,2022-03-17T18:19:05+00:00,BASANT KUMAR,"EXECUTIVE OFFICER, NAGAR PANCHAYAT CHANPATIA",NAGAR PANCHAYAT CHANPATIA,"WARD NO.-10, NEAR BLOCK ROAD, TIKULIYA",BASANT KUMAR,"EXECUTIVE OFFICER, NAGAR PANCHAYAT CHANPATIA",NAGAR PANCHAYAT CHANPATIA,47663.0,5000.0,590.0
