Tender ID :,Tender Ref No :,Tender Title :,Work Description,Tender Value in ₹,Tender Currency,Bid Currency,Publish Date,Contract Date :,Update Date,Issuing Authority Name,Issuing Authority Designation,Issuing Organisation Name,Issuing Address,Approving Authority Name,Approving Authority Designation,Approving Organisation Name,EMD Amount,Tender Fee Amount,Tender Processing Fee Amount
60356,FBJ/NIT 04/2023-24/G1,"Detailed estimate for construction  of P.C.C. Road & R.C.C. Drain from Maya Devi House to Eicher Tractor Main Road , Ward No. 01, Nagar Parishad Forbesganj  for the year of 2023-24.","Detailed estimate for construction  of P.C.C. Road & R.C.C. Drain from Maya Devi House to Eicher Tractor Main Road , Ward No. 01, Nagar Parishad Forbesganj  for the year of 2023-24.",2398557.0,INR,INR,2024-04-02 07:27:25+00:00,2024-03-22T07:42:46.597000+00:00,2024-06-11T07:14:39+00:00,Suryanand Singh,Executive Officer Forbesganj,Nagar Parishad Forbesganj,Ward 06 Forbesganj,Suryanand Singh,Executive Officer Forbesganj,Nagar Parishad Forbesganj,48000.0,5000.0,590.0
60433,FBJ/NIT 04/2023-24/G6,"Detailed estimate for construction  of P.C.C. Road from J. P. Laddha House to Sunil Shop Via Prashant Pathak & Manoj Mehta , Ward No. 08, Nagar Parishad Forbesganj for the year of 2023-24..","Detailed estimate for construction  of P.C.C. Road from J. P. Laddha House to Sunil Shop Via Prashant Pathak & Manoj Mehta , Ward No. 08, Nagar Parishad Forbesganj for the year of 2023-24..",2008109.0,INR,INR,2024-04-02 07:45:41+00:00,2024-03-22T10:28:37.844000+00:00,2024-06-11T07:03:58+00:00,Suryanand Singh,Executive Officer Forbesganj,Nagar Parishad Forbesganj,Ward 06 Forbesganj,Suryanand Singh,Executive Officer Forbesganj,Nagar Parishad Forbesganj,40200.0,5000.0,590.0
60429,FBJ/NIT 04/2023-24/G2,"Detailed estimate for construction  of P.C.C. Road from Sita Ram Yadav House to Kothihat Main Road , Ward No. 03, Nagar Parishad Forbesganj   for the year of 2023-24..","Detailed estimate for construction  of P.C.C. Road from Sita Ram Yadav House to Kothihat Main Road , Ward No. 03, Nagar Parishad Forbesganj   for the year of 2023-24..",2441657.0,INR,INR,2024-04-02 07:35:03+00:00,2024-03-22T10:27:35.776000+00:00,2024-06-11T07:10:26+00:00,Suryanand Singh,Executive Officer Forbesganj,Nagar Parishad Forbesganj,Ward 06 Forbesganj,Suryanand Singh,Executive Officer Forbesganj,Nagar Parishad Forbesganj,49000.0,5000.0,590.0
60437,FBJ/NIT 04/2023-24/G10,"Detailed estimate for construction  of R.C.C Drain  from Purv VIdhyak Janardan Yadav Ji House to Sonawat House, Ward No. 16, Nagar Parishad Forbesganj   for the year of 2023-24..","Detailed estimate for construction  of R.C.C Drain  from Purv VIdhyak Janardan Yadav Ji House to Sonawat House, Ward No. 16, Nagar Parishad Forbesganj   for the year of 2023-24..",2423403.0,INR,INR,2024-04-02 07:57:34+00:00,2024-03-22T10:29:37.984000+00:00,2024-06-11T06:54:08+00:00,Suryanand Singh,Executive Officer Forbesganj,Nagar Parishad Forbesganj,Ward 06 Forbesganj,Suryanand Singh,Executive Officer Forbesganj,Nagar Parishad Forbesganj,48500.0,5000.0,590.0
60435,FBJ/NIT 04/2023-24/G8,"Detailed estimate for construction  of P.C.C. Road & R.C.C. Drain from Dilip Bakery House to Kanya Madhy Vidhyalay , Ward No. 11, Nagar Parishad Forbesganj  for the year of 2023-24.","Detailed estimate for construction  of P.C.C. Road & R.C.C. Drain from Dilip Bakery House to Kanya Madhy Vidhyalay , Ward No. 11, Nagar Parishad Forbesganj  for the year of 2023-24.",1879994.0,INR,INR,2024-04-02 07:53:23+00:00,2024-03-22T10:29:01.575000+00:00,2024-06-11T06:59:10+00:00,Suryanand Singh,Executive Officer Forbesganj,Nagar Parishad Forbesganj,Ward 06 Forbesganj,Suryanand Singh,Executive Officer Forbesganj,Nagar Parishad Forbesganj,37600.0,5000.0,590.0
60434,FBJ/NIT 04/2023-24/G7,"Detailed estimate for construction  of R.C.C Drain  from Purn Bhandar to Mitthu Shop & Anand Kunj To Chhuwapatti Chowk, Ward No. 10, Nagar Parishad Forbesganj   for the year of 2023-24.","Detailed estimate for construction  of R.C.C Drain  from Purn Bhandar to Mitthu Shop & Anand Kunj To Chhuwapatti Chowk, Ward No. 10, Nagar Parishad Forbesganj   for the year of 2023-24.",2493082.0,INR,INR,2024-04-02 07:50:50+00:00,2024-03-22T10:28:49.216000+00:00,2024-04-10T09:31:00+00:00,Suryanand Singh,Executive Officer Forbesganj,Nagar Parishad Forbesganj,Ward 06 Forbesganj,Suryanand Singh,Executive Officer Forbesganj,Nagar Parishad Forbesganj,50000.0,5000.0,590.0
60431,FBJ/NIT 04/2023-24/G,"Detailed estimate for construction  of R.C.C Drain  from Umashakar Gupta House to Sadar Road RCC Culvert , Ward No. 05, Nagar Parishad Forbesganj   for the year of 2023-24.","Detailed estimate for construction  of R.C.C Drain  from Umashakar Gupta House to Sadar Road RCC Culvert , Ward No. 05, Nagar Parishad Forbesganj   for the year of 2023-24.",2493082.0,INR,INR,2024-04-02 07:39:21+00:00,2024-03-22T10:28:11.377000+00:00,2024-06-11T07:06:17+00:00,Suryanand Singh,Executive Officer Forbesganj,Nagar Parishad Forbesganj,Ward 06 Forbesganj,Suryanand Singh,Executive Officer Forbesganj,Nagar Parishad Forbesganj,50000.0,5000.0,590.0
60430,FBJ/NIT 04/2023-24/G3,"Detailed estimate for construction  of R.C.C Drain  from Sudhir Das House to Vikrant Chowk, Ward No. 04, Nagar Parishad Forbesganj   for the year of 2023-24.","Detailed estimate for construction  of R.C.C Drain  from Sudhir Das House to Vikrant Chowk, Ward No. 04, Nagar Parishad Forbesganj   for the year of 2023-24.",2493082.0,INR,INR,2024-04-02 07:36:58+00:00,2024-03-22T10:27:57.280000+00:00,2024-06-11T07:18:49+00:00,Suryanand Singh,Executive Officer Forbesganj,Nagar Parishad Forbesganj,Ward 06 Forbesganj,Suryanand Singh,Executive Officer Forbesganj,Nagar Parishad Forbesganj,50000.0,5000.0,590.0
60432,FBJ/NIT 04/2023-24/G5,"Detailed estimate for construction  of R.C.C Drain  from Dr. Bishwanath Prasad House to Dr. Nityanand Das , Ward No. 06, Nagar Parishad Forbesganj   for the year of 2023-24.","Detailed estimate for construction  of R.C.C Drain  from Dr. Bishwanath Prasad House to Dr. Nityanand Das , Ward No. 06, Nagar Parishad Forbesganj   for the year of 2023-24.",2482063.0,INR,INR,2024-04-02 07:43:15+00:00,2024-03-22T10:28:24.672000+00:00,2024-06-11T07:17:47+00:00,Suryanand Singh,Executive Officer Forbesganj,Nagar Parishad Forbesganj,Ward 06 Forbesganj,Suryanand Singh,Executive Officer Forbesganj,Nagar Parishad Forbesganj,50000.0,5000.0,590.0
60441,FBJ/NIT 04/2023-24/G14,"Detailed estimate for Construction of  P.C.C. Road   from Raman Mandal  House to Joganand house to Bhagwan Mistry House, Ward No. 25, Nagar Parishad Forbesganj  for the year of 2023-24..","Detailed estimate for Construction of  P.C.C. Road   from Raman Mandal  House to Joganand house to Bhagwan Mistry House, Ward No. 25, Nagar Parishad Forbesganj  for the year of 2023-24..",2011675.0,INR,INR,2024-04-02 08:08:05+00:00,2024-03-22T10:30:53.819000+00:00,2024-06-11T06:44:18+00:00,Suryanand Singh,Executive Officer Forbesganj,Nagar Parishad Forbesganj,Ward 06 Forbesganj,Suryanand Singh,Executive Officer Forbesganj,Nagar Parishad Forbesganj,40300.0,5000.0,590.0
