Tender ID :,Tender Ref No :,Tender Title :,Work Description,Tender Value in ₹,Tender Currency,Bid Currency,Publish Date,Contract Date :,Update Date,Issuing Authority Name,Issuing Authority Designation,Issuing Organisation Name,Issuing Address,Approving Authority Name,Approving Authority Designation,Approving Organisation Name,EMD Amount,Tender Fee Amount,Tender Processing Fee Amount
63622,NIT NO-02/2024-25/GR-02,GR NO-02 NAME OF WORK-  Construction of (a)150mm X91m deep Gravel packed T/W - 08 Nos. (b)150MM DIA & 90 M deep  drilled T/W - 34 Nos. with construction of Boring chamber at places ( wards)of failed boring. in the district of Aurangabad under  P.H. Division Aurangabad in the  year 2024-25,GR NO-02 NAME OF WORK-  Construction of (a)150mm X91m deep Gravel packed T/W - 08 Nos. (b)150MM DIA & 90 M deep  drilled T/W - 34 Nos. with construction of Boring chamber at places ( wards)of failed boring. in the district of Aurangabad under  P.H. Division Aurangabad in the  year 2024-25,8950000.0,INR,INR,2024-07-01 11:38:42+00:00,2024-06-29T10:22:10.908000+00:00,2024-07-30T11:10:14+00:00,"EXECUTIVE ENGINEER, AURANGABAD",EE,PH DIVISION AURANGABAD,"PHED COLONY , AURANGABAD","EXECUTIVE ENGINEEER, AURANGABAD",EE,"PH DIVISION, AURANGABAD",179000.0,10000.0,3540.0
63621,NIT NO-02/2024-25/GR-01,GR NO-01 NAME OF WORK-  Construction of (a)150mm X91m deep Gravel packed T/W - 22 Nos. (b)150MM DIA & 90 M deep  drilled T/W - 20 Nos. with construction of Boring chamber at places ( wards)of failed boring. in the district of Aurangabad under  P.H. Division Aurangabad in the  year 2024-25,GR NO-01 NAME OF WORK-  Construction of (a)150mm X91m deep Gravel packed T/W - 22 Nos. (b)150MM DIA & 90 M deep  drilled T/W - 20 Nos. with construction of Boring chamber at places ( wards)of failed boring. in the district of Aurangabad under  P.H. Division Aurangabad in the  year 2024-25,9988000.0,INR,INR,2024-07-01 11:37:34+00:00,2024-06-29T09:52:56.997000+00:00,2024-07-26T13:32:14+00:00,"EXECUTIVE ENGINEER, AURANGABAD",EE,PH DIVISION AURANGABAD,"PHED COLONY , AURANGABAD","EXECUTIVE ENGINEEER, AURANGABAD",EE,"PH DIVISION, AURANGABAD",199800.0,10000.0,3540.0
63684,BSDM/RFP-57/2020-Part I-1,Chartered Accountant Firms for Statutory Audit of Bihar Skill Development Mission for the Financial Years 2023-24 to 2025-26.,Chartered Accountant Firms for Statutory Audit of Bihar Skill Development Mission for the Financial Years 2023-24 to 2025-26.,0.0,INR,INR,2024-07-01 08:09:30+00:00,2024-07-01T06:35:29.872000+00:00,2024-08-02T04:48:53+00:00,SURESH KUMAR SINGH,MD,Bihar Skill Development Mission,"5th Floor A- Block Niyojan Bhavan, near Income Tax Golumber",SURESH KUMAR SINGH,MD,Bihar Skill Development Mission,25000.0,10000.0,590.0
63680,NIT NO- 05/2023-24/1,"CONSTRUCTION OF ART/ CRAFT ROOM, COMPUTER ROOM & LIBARARY AT UCCH MADHYAMIK VIDYALAYA AFAJALPUR
DHOBGHATTI (UDISE CODE- 10180100502), HAJIPUR, VAISHALI","CONSTRUCTION OF ART/ CRAFT ROOM, COMPUTER ROOM & LIBARARY AT UCCH MADHYAMIK VIDYALAYA AFAJALPUR
DHOBGHATTI (UDISE CODE- 10180100502), HAJIPUR, VAISHALI",4414000.0,INR,INR,2024-07-01 06:51:17+00:00,2024-07-01T06:20:56.676000+00:00,2024-10-25T08:20:15+00:00,RAJAN KUMAR GIRI,"DPO, EE & SSA VAISHALI",EDUCATION DEPARTMENT VAISHALI,"SHIKSHA BHAWAN, DIGHI KALA, HAJIPUR, VAISHALI",BIRENDRA NARAYAN,DEO VAISHALI,EDUCATION DEPARTMENT VAISHALI,88280.0,5000.0,590.0
63688,NIT NO- 05/2023-24/4,"CONSTRUCTION OF ART/ CRAFT ROOM, COMPUTER ROOM & SCIENCE LAB AT  MAHANTH J.N. GIRI J.N. SHAH HIGH SCHOOL,
CHAK-SIKANDAR, VAISHALI (UDISE CODE-10181400602), BIDUPUR, VAISHALI","CONSTRUCTION OF ART/ CRAFT ROOM, COMPUTER ROOM & SCIENCE LAB AT  MAHANTH J.N. GIRI J.N. SHAH HIGH SCHOOL,
CHAK-SIKANDAR, VAISHALI (UDISE CODE-10181400602), BIDUPUR, VAISHALI",3915000.0,INR,INR,2024-07-01 07:08:02+00:00,2024-07-01T07:05:11.033000+00:00,2024-10-25T08:28:00+00:00,RAJAN KUMAR GIRI,"DPO, EE & SSA VAISHALI",EDUCATION DEPARTMENT VAISHALI,"SHIKSHA BHAWAN, DIGHI KALA, HAJIPUR, VAISHALI",BIRENDRA NARAYAN,DEO VAISHALI,EDUCATION DEPARTMENT VAISHALI,78300.0,5000.0,590.0
63696,NIT NO- 05/2023-24/12,"CONSTRUCTION OF ART/ CRAFT ROOM & COMPUTER ROOM, AT HIGH SCHOOL, SONDHO (UDISE CODE-10180504003), GORAUL, VAISHALI","CONSTRUCTION OF ART/ CRAFT ROOM & COMPUTER ROOM, AT HIGH SCHOOL, SONDHO (UDISE CODE-10180504003), GORAUL, VAISHALI",2631000.0,INR,INR,2024-07-01 07:29:56+00:00,2024-07-01T07:28:28.666000+00:00,2024-10-25T08:32:23+00:00,RAJAN KUMAR GIRI,"DPO, EE & SSA VAISHALI",EDUCATION DEPARTMENT VAISHALI,"SHIKSHA BHAWAN, DIGHI KALA, HAJIPUR, VAISHALI",BIRENDRA NARAYAN,DEO VAISHALI,EDUCATION DEPARTMENT VAISHALI,52620.0,5000.0,590.0
63689,NIT NO- 05/2023-24/5,"CONSTRUCTION OF ART/ CRAFT ROOM, COMPUTER ROOM & SCIENCE LAB AT HIGH SCHOOL, MATHURA-GOKHULA (UDISE CODE-10181405705), BIDUPUR, VAISHALI","CONSTRUCTION OF ART/ CRAFT ROOM, COMPUTER ROOM & SCIENCE LAB AT HIGH SCHOOL, MATHURA-GOKHULA (UDISE CODE-10181405705), BIDUPUR, VAISHALI",3915000.0,INR,INR,2024-07-01 07:10:52+00:00,2024-07-01T07:08:17.565000+00:00,2024-10-25T08:30:14+00:00,RAJAN KUMAR GIRI,"DPO, EE & SSA VAISHALI",EDUCATION DEPARTMENT VAISHALI,"SHIKSHA BHAWAN, DIGHI KALA, HAJIPUR, VAISHALI",BIRENDRA NARAYAN,DEO VAISHALI,EDUCATION DEPARTMENT VAISHALI,78300.0,5000.0,590.0
63674,27/PR/NBPDCL/2024,Procurement of 11 KV 3 element outdoor type oil immersed combined metering unit 0.5 accuracy class of CT and 0.5 class of PT,Procurement of 11 KV 3 element outdoor type oil immersed combined metering unit 0.5 accuracy class of CT and 0.5 class of PT,29193902.1,INR,INR,2024-07-01 06:15:59+00:00,2024-07-01T05:14:07.325000+00:00,2024-12-27T05:24:24+00:00,"ESE,S & P,NBPDCL","ESE,S & P,NBPDCL",NBPDCL,"3 rd Floor , Vidhut Bhawan, Patna",ISHWAR CHANDRA YADAV,CHIEF ENGINEER (STORE & PURCHASE),NBPDCL,1643719.7,11800.0,3540.0
63685,26/PR/NBPDCL/2024,"Procurement of 200 Kg, 8 Meter Long PSC Pole","Procurement of 200 Kg, 8 Meter Long PSC Pole",37500000.0,INR,INR,2024-07-01 06:56:59+00:00,2024-07-01T06:40:21.847000+00:00,2024-10-25T11:19:41+00:00,"ESE,S & P,NBPDCL","ESE,S & P,NBPDCL",NBPDCL,"3 rd Floor , Vidhut Bhawan, Patna",ISHWAR CHANDRA YADAV,CHIEF ENGINEER (STORE & PURCHASE),NBPDCL,750000.0,11800.0,5900.0
63697,NIT NO- 05/2023-24/13,"CONSTRUCTION OF ART/ CRAFT ROOM & SCIENCE ROOM AT SHIV SAGAR VIDYA MANDIR, RAMDAULI (UDISE CODE-10181404403), BIDUPUR, VAISHALI","CONSTRUCTION OF ART/ CRAFT ROOM & SCIENCE ROOM AT SHIV SAGAR VIDYA MANDIR, RAMDAULI (UDISE CODE-10181404403), BIDUPUR, VAISHALI",2631000.0,INR,INR,2024-07-01 07:33:13+00:00,2024-07-01T07:30:40.215000+00:00,2024-10-25T08:34:35+00:00,RAJAN KUMAR GIRI,"DPO, EE & SSA VAISHALI",EDUCATION DEPARTMENT VAISHALI,"SHIKSHA BHAWAN, DIGHI KALA, HAJIPUR, VAISHALI",BIRENDRA NARAYAN,DEO VAISHALI,EDUCATION DEPARTMENT VAISHALI,52620.0,5000.0,590.0
