Tender ID :,Tender Ref No :,Tender Title :,Work Description,Tender Value in ₹,Tender Currency,Bid Currency,Publish Date,Contract Date :,Update Date,Issuing Authority Name,Issuing Authority Designation,Issuing Organisation Name,Issuing Address,Approving Authority Name,Approving Authority Designation,Approving Organisation Name,EMD Amount,Tender Fee Amount,Tender Processing Fee Amount
27509,REFER TO NIT 5/2022 - 23 Group no 06,Renovation of Simariya Shivganj Pokhar,Renovation of Simariya Shivganj Pokhar,6856947.0,INR,INR,2022-11-01 07:11:28+00:00,2022-10-29T09:59:35.806000+00:00,2023-01-16T06:21:22+00:00,Sunil Kumar,Chief Engineer,MWRD PATNA,PATNA,ER ZAKIR HUSAIN,SE,MINOR IRRIGATION CIRCLE GAYA,137200.0,10000.0,590.0
27512,REFER TO NIT 05/2022 - 23 Group no 05,Renovation of Bhola Kurha Ahar Pyne Irrigation Scheme,Renovation of Bhola Kurha Ahar Pyne Irrigation Scheme,17689868.0,INR,INR,2022-11-01 07:14:14+00:00,2022-10-29T10:35:30.171000+00:00,2023-01-12T10:35:08+00:00,Sunil Kumar,Chief Engineer,MWRD PATNA,PATNA,Er. Sunil kumar CE MUZAFFARPUR 9934227277,Chief Engineer MWRD MUZAFFARPUR,MINOR WATER RESOURCES DEPARTMENT,353800.0,10000.0,3540.0
27526,NIT No-03/2022-23 GrNo-01,"REMAINING WORK OF EXTENSION OF PIPE LINE & HOUSE CONNECTION IN SAHJANGI RURAL PIPED WATER SUPPLY SCHEME UNDER P.H DIVISION BHAGALPUR WEST, BHAGALPUR FOR YEAR OF 2022-23.","REMAINING WORK OF EXTENSION OF PIPE LINE & HOUSE CONNECTION IN SAHJANGI RURAL PIPED WATER SUPPLY SCHEME UNDER P.H DIVISION BHAGALPUR WEST, BHAGALPUR FOR YEAR OF 2022-23.",3515100.0,INR,INR,2022-11-01 07:40:57+00:00,2022-11-01T07:17:21.653000+00:00,2022-11-12T11:00:10+00:00,"EXECUTIVE ENGINEER, P.H.DIVISION BHAGALPUR WEST BHAGALPUR",EXECUTIVE ENGINEER,P.H.DIVISION BHAGALPUR WEST,"EXECUTIVE ENGINEER,P.H.DIVISION BHAGALPUR WEST BHAGLAPUR","EXECUTIVE ENGINEER,P.H.DIVISION BHAGALPUR WEST",EE,P.H.DIVISION BHAGALPUR WEST,70500.0,5000.0,590.0
27513,REFER TO NIT 06/2022 - 23 group no 03,Restoration of Shivpuri Jalashay Scheme,Restoration of Shivpuri Jalashay Scheme,39050052.0,INR,INR,2022-11-01 07:15:44+00:00,2022-10-29T10:58:39.386000+00:00,2023-01-12T11:05:18+00:00,Sunil Kumar,Chief Engineer,MWRD PATNA,PATNA,Er. Sunil kumar CE MUZAFFARPUR 9934227277,Chief Engineer MWRD MUZAFFARPUR,MINOR WATER RESOURCES DEPARTMENT,781100.0,10000.0,5900.0
27517,05/BCD/PATNACITY/2022-23 GROUP 1,Construction of block cum circle office cum Residence building and campus development Belchhi Patna for the year 2022-23 (Including electric work),Construction of block cum circle office cum Residence building and campus development Belchhi Patna for the year 2022-23 (Including electric work),230432461.03,INR,INR,2022-11-01 06:59:37+00:00,2022-11-01T04:51:20.034000+00:00,2022-11-28T06:11:57+00:00,"Executive Engineer, BUILDING DIVISION PATNA CITY",EE,BUILDING DIVISION PATNA CITY,"EE, BUILDING DIVISION PATNA CITY, BCD, GULZARBAG, PATNA BIHAR",SUPERINTENDING ENGINEER PATNA CIRCLE,SE,BCD PATNA CIRCLE,3305000.0,10000.0,5900.0
27516,Re NIT-16/2022-23 Group No- 2/EWD Munger,Provision of AC Installation & AC wiring  in Civil Court Jamui.,Provision of AC Installation & AC wiring  in Civil Court Jamui.,1837644.0,INR,INR,2022-11-01 09:06:06+00:00,2022-11-01T03:07:41.475000+00:00,2023-02-18T13:05:31+00:00,"Electrical Executive Engineer, MUNGER DIVISION",EEE,Electrical WORK Division-MUNGER,Electrical WORK Division-MUNGER,"Superintending Engineer, South Bihar Circle",SE,South Bihar Circle,37000.0,5000.0,590.0
27537,NIT NO- 07/PHED/MUNG/2022-23,Construction of 125/115mm dia 60Mtr deep drilled tubewell and 125 mm dia and 45 Mtr  Deep gravel packed tubewell with India mark-II handpump with platform and drain as per UNICEF design and Construction of soakpit of 1.0 diameter X 2 mtr deep  in rural areas of Munger District under P.H.Division Munger for the year 2022-23.,Construction of 125/115mm dia 60Mtr deep drilled tubewell and 125 mm dia and 45 Mtr  Deep gravel packed tubewell with India mark-II handpump with platform and drain as per UNICEF design and Construction of soakpit of 1.0 diameter X 2 mtr deep  in rural areas of Munger District under P.H.Division Munger for the year 2022-23.,3465790.0,INR,INR,2022-11-01 09:53:50+00:00,2022-11-01T08:49:55.569000+00:00,2022-11-14T10:09:37+00:00,Sri Avi Ranjan,Executive Engineer,"P.H. Division, Munger","Basudeopur, Pani Tanki, Munger",Sri Avi Ranjan,Executive Engineer,"P.H.Division, Munger",69500.0,5000.0,590.0
27527,NIT NO- 06/2022-23/GR-12,Renovation of Yogiya Ahar  (GR-12),Renovation of Yogiya Ahar  (GR-12),4446144.0,INR,INR,2022-11-02 01:58:14+00:00,2022-11-01T07:30:45.246000+00:00,2023-02-13T11:06:07+00:00,"EN SANJAY KUMAR,(SUPRENTING ENGNEER),",SE,MI CECLE MUNGER,MUNGER,JAGANNATH PASWAN,"CE, MWRD, Bhagalpur","MWRD, Bhagalpur",89000.0,5000.0,590.0
27539,NIT NO- 06/2022-23/GR-14,Renovation of Baljora Ahar (GR-14),Renovation of Baljora Ahar (GR-14),2536024.0,INR,INR,2022-11-02 02:07:48+00:00,2022-11-01T09:13:55.963000+00:00,2023-02-13T11:03:32+00:00,"EN SANJAY KUMAR,(SUPRENTING ENGNEER),",SE,MI CECLE MUNGER,MUNGER,JAGANNATH PASWAN,"CE, MWRD, Bhagalpur","MWRD, Bhagalpur",50800.0,5000.0,590.0
27541,Re NIT -16/2022-23 Group No- 1 EWD Munger,Provision of AC Installation & AC wiring  in Civil Court Munger.,Provision of AC Installation & AC wiring  in Civil Court Munger.,2431274.0,INR,INR,2022-11-01 09:37:16+00:00,2022-11-01T09:29:24.161000+00:00,2023-01-03T11:31:42+00:00,"Electrical Executive Engineer, MUNGER DIVISION",EEE,Electrical WORK Division-MUNGER,Electrical WORK Division-MUNGER,"Superintending Engineer, South Bihar Circle",SE,South Bihar Circle,49000.0,5000.0,590.0
