Tender ID :,Tender Ref No :,Tender Title :,Work Description,Tender Value in ₹,Tender Currency,Bid Currency,Publish Date,Contract Date :,Update Date,Issuing Authority Name,Issuing Authority Designation,Issuing Organisation Name,Issuing Address,Approving Authority Name,Approving Authority Designation,Approving Organisation Name,EMD Amount,Tender Fee Amount,Tender Processing Fee Amount
123499,NIT-01/2026-27/01Motipur,CONSTRUCTION OF PCC ROAD FROM LAND OF RATAN SAHNI TO RAILWAY PUL VIA DANDA RIVER KINARE IN WARD NO 2 AT NAGAR PARISHAD MOTIPUR,CONSTRUCTION OF PCC ROAD FROM LAND OF RATAN SAHNI TO RAILWAY PUL VIA DANDA RIVER KINARE IN WARD NO 2 AT NAGAR PARISHAD MOTIPUR,1697020.0,INR,INR,2026-05-02 08:03:51+00:00,2026-01-22T09:47:15.019000+00:00,2026-05-15T09:09:56+00:00,"JAI KUMAR, EXECUTIVE OFFICER",EO,NAGAR PARISHAD BENIPUR,BENIPUR DARBHANGA BIHAR,"JAI KUMAR, EXECUTIVE OFFICER",EO,NAGAR PARISHAD BENIPUR,34000.0,5000.0,590
129974,NIT-06/2026-27 (GR-02),Nagar Nigam Saharsa Antargat Ward No 14 me Naya Bazar path Nirman Vibhag Anchal Karyalay Chowk se Azad Chowk BUIDCO Nala tak Nala Nirman Kary.,Nagar Nigam Saharsa Antargat Ward No 14 me Naya Bazar path Nirman Vibhag Anchal Karyalay Chowk se Azad Chowk BUIDCO Nala tak Nala Nirman Kary.,9695929.0,INR,INR,2026-05-05 18:26:01+00:00,2026-04-28T23:12:59.376000+00:00,2026-05-13T14:33:32+00:00,PRABHAT KUMAR JHA,MUNICIPAL COMMISSSIONER,Nagar Nigam Saharsa,Gangjala Chowk Saharsa,PRABHAT KUMAR JHA,MUNICIPAL COMMISSIONER,Nagar Nigam Saharsa,194000.0,15000.0,3540
129976,NIT-06/2026-27 (GR-01),Saharsa Nagar Nigam Kshetr Antargat Ward No 29 me Tiwari Tola bypass hote huye Hamid Chowk Tak RCD Road ke Daya Bhag me Nala Niraman Kary.,Saharsa Nagar Nigam Kshetr Antargat Ward No 29 me Tiwari Tola bypass hote huye Hamid Chowk Tak RCD Road ke Daya Bhag me Nala Niraman Kary.,9191563.0,INR,INR,2026-05-05 18:15:35+00:00,2026-04-28T23:26:51.769000+00:00,2026-05-17T07:37:35+00:00,PRABHAT KUMAR JHA,MUNICIPAL COMMISSSIONER,Nagar Nigam Saharsa,Gangjala Chowk Saharsa,PRABHAT KUMAR JHA,MUNICIPAL COMMISSIONER,Nagar Nigam Saharsa,183900.0,15000.0,3540
129970,NIT-03/2026-27 (GRP-01),Nagar Nigam Sharsa chhetra antargat ward no 14 me Ramesh Jha Mahila College se Thana Chowk tak nala nirman kary.,Nagar Nigam Sharsa chhetra antargat ward no 14 me Ramesh Jha Mahila College se Thana Chowk tak nala nirman kary.,6893729.0,INR,INR,2026-05-05 18:04:47+00:00,2026-04-28T22:20:41.810000+00:00,2026-05-13T14:27:49+00:00,PRABHAT KUMAR JHA,MUNICIPAL COMMISSSIONER,Nagar Nigam Saharsa,Gangjala Chowk Saharsa,PRABHAT KUMAR JHA,MUNICIPAL COMMISSIONER,Nagar Nigam Saharsa,137900.0,10000.0,590
130051,BMSICL/Infra/06/2026 GR-01,"Construction of Boundary Wall at UPHC, Block-Jamalpur  in District- Munger","Construction of Boundary Wall at UPHC, Block-Jamalpur  in District- Munger",2609488.0,INR,INR,2026-05-01 04:22:28+00:00,2026-04-29T13:46:27.838000+00:00,2026-05-20T12:27:59+00:00,MANISH KUMAR,DGM (Tender),BMSICL,"2nd & 3rd Floor, Swasthya Bhawan,  Behind IGIMS, Sheikhpura,  Adjacent to State Health Society, Bihar,Patna-800014",MANISH KUMAR,DGM (Tender),BMSICL,52200.0,5900.0,590
130023,NIT-06/2026-27/16,Infrastructure Development in Different Secondary/ Higher Secondary Schools in District- Supaul Under Group No- RS096 in Bihar,Infrastructure Development in Different Secondary/ Higher Secondary Schools in District- Supaul Under Group No- RS096 in Bihar,10238223.0,INR,INR,2026-05-02 13:24:35+00:00,2026-04-29T10:49:11.887000+00:00,2026-05-06T09:44:04+00:00,LALIT KUMAR,CHIEF ENGINEER,Bihar State Educational Infrastructure Development Corporation Limited,"Siksha Bhawan, Rastrabhasha Parishad, Saidpur, Patna-800004",LALIT KUMAR,CHIEF ENGINEER,Bihar State Educational Infrastructure Development Corporation Limited,204800.0,10000.0,3540
130066,MGD/VAISHALI/GANGA7C(PR No-001350)MINES 2026-27,E-Auction for Settlement of Sand Ghats VAISHALI(GANGA 7C),E-Auction for Settlement of Sand Ghats VAISHALI(GANGA 7C),15255000.0,INR,INR,2026-05-02 04:18:09+00:00,2026-04-29T13:59:04.471000+00:00,2026-05-12T11:31:00+00:00,Mrs beena kumari,MDO,"DISTRICT MINING OFFICE, VAISHALI (HAJIPUR)","HAJIPUR, BIHAR,  844101",VINOD KUMAR SINGH,ADM,"DISTRICT COLLECTORATE, VAISHALI (HAJIPUR)",3813750.0,5000.0,3540
130067,MGD/VAISHALI/GANGA7D(PR No-001350)MINES 2026-27,E-Auction for Settlement of Sand Ghats VAISHALI(GANGA 7D),E-Auction for Settlement of Sand Ghats VAISHALI(GANGA 7D),21195000.0,INR,INR,2026-05-02 04:17:43+00:00,2026-04-29T13:59:25.612000+00:00,2026-05-12T11:31:00+00:00,Mrs beena kumari,MDO,"DISTRICT MINING OFFICE, VAISHALI (HAJIPUR)","HAJIPUR, BIHAR,  844101",VINOD KUMAR SINGH,ADM,"DISTRICT COLLECTORATE, VAISHALI (HAJIPUR)",5298750.0,5000.0,3540
130064,MGD/VAISHALI/GANGA7A(PR No-001350)MINES 2026-27,E-Auction for Settlement of Sand Ghats VAISHALI(GANGA 7A),E-Auction for Settlement of Sand Ghats VAISHALI(GANGA 7A),17550000.0,INR,INR,2026-05-02 04:18:56+00:00,2026-04-29T13:58:09.503000+00:00,2026-05-12T11:31:00+00:00,Mrs beena kumari,MDO,"DISTRICT MINING OFFICE, VAISHALI (HAJIPUR)","HAJIPUR, BIHAR,  844101",VINOD KUMAR SINGH,ADM,"DISTRICT COLLECTORATE, VAISHALI (HAJIPUR)",4387500.0,5000.0,3540
130069,MGD/VAISHALI/GANGA8F(PR No-001350)MINES 2026-27,E-Auction for Settlement of Sand Ghats VAISHALI(GANGA 8F),E-Auction for Settlement of Sand Ghats VAISHALI(GANGA 8F),12825000.0,INR,INR,2026-05-02 04:15:09+00:00,2026-04-29T14:02:54.117000+00:00,2026-05-12T11:31:00+00:00,Mrs beena kumari,MDO,"DISTRICT MINING OFFICE, VAISHALI (HAJIPUR)","HAJIPUR, BIHAR,  844101",VINOD KUMAR SINGH,ADM,"DISTRICT COLLECTORATE, VAISHALI (HAJIPUR)",3206250.0,5000.0,3540
