object_id,stname,dtname,sdtname,st_area_sh,st_length_,remarks,dist_lgd,state_lgd,subdt_lgd,ac_no,st_length(shape),st_area(shape),sum_population,subdistrict_name_norm,mean_sex_ratio,sum_aged_population,sum_young_population
10-206-01064,BIHAR,Sitamarhi,Suppi,0.0,0.0,,221,10,1064,,71084.15120823232,92250451.53846286,90311.3515625,SUPPI,0.8813948001490586,4379.6,10725.98
10-234-01463,BIHAR,Rohtas,Nasriganj,0.0,0.0,,215,10,1463,,90034.07903274363,167356919.18355417,224638.234375,NASRIGANJ,0.9003363987145698,13778.06,25960.91
10-234-01464,BIHAR,Rohtas,Rajpur,0.0,0.0,,215,10,1464,,68660.48684625747,85633596.4997788,92324.0390625,RAJPUR,0.8998970498551282,5052.299999999999,9493.89
10-234-01465,BIHAR,Rohtas,Sanjhauli,0.0,0.0,,215,10,1465,,56591.722358052,83833486.39015438,55949.484375,SANJHAULI,0.8998965334377568,3149.56,5918.41
10-203-01023,BIHAR,Pashchim Champaran,Thakrahan,0.0,0.0,,211,10,1023,,79847.09402015881,199004696.79409248,87649.0859375,THAKRAHAN,0.8922549588028827,4273.26,11056.009999999998
10-204-01054,BIHAR,Purbi Champaran,Phenhara,0.0,0.0,,213,10,1054,,44565.43736457999,67645025.94776015,107632.0078125,PHENHARA,0.8834913859290938,4939.33,13205.79
10-219-01262,BIHAR,Saran,Maker,0.0,0.0,,218,10,1262,,62357.8736467211,96585777.9808088,92858.8515625,MAKER,0.9338382641909879,6246.759999999999,10383.46
10-220-01282,BIHAR,Vaishali,Sahdai Buzurg,0.0,0.0,,224,10,1282,,74546.65030748869,114161677.3631406,232055.21875,SAHDAI_BUZURG,0.8796814073666852,13406.630000000001,24406.719999999998
10-229-01388,BIHAR,Nalanda,Tharthari,0.0,0.0,,209,10,1388,,71853.42144919158,77411758.12428828,91803.40625,THARTHARI,0.9043753301531012,5094.52,9744.43
10-229-01389,BIHAR,Nalanda,Parbalpur,0.0,0.0,,209,10,1389,,54466.2339431045,76043839.88376136,92699.421875,PARBALPUR,0.9043756991790958,5345.31,10224.09
10-203-01022,BIHAR,Pashchim Champaran,Bhitaha,0.0,0.0,,211,10,1022,,72626.86760213553,166969906.7472905,120138.4375,BHITAHA,0.8910796239621399,5380.650000000001,14071.39
10-203-01013,BIHAR,Pashchim Champaran,Sidhaw,0.0,0.0,,211,10,1013,,195582.3602130639,1085337194.6715722,362528.6875,SIDHAW,0.8960645496957613,17698.41,46514.7
10-203-01014,BIHAR,Pashchim Champaran,Ramnagar,0.0,0.0,,211,10,1014,,230865.78384139363,866139404.2451236,268141.5,RAMNAGAR,0.8893672867623142,12567.01,33392.64
10-203-01015,BIHAR,Pashchim Champaran,Gaunaha,0.0,0.0,,211,10,1015,,136504.94021895694,605322845.3823951,191515.625,GAUNAHA,0.8895841792971786,9177.2,24370.71
10-203-01016,BIHAR,Pashchim Champaran,Mainatanr,0.0,0.0,,211,10,1016,,115419.13930249632,312998546.4010918,185187.359375,MAINATANR,0.8918214377306357,8905.029999999999,23498.53
10-203-01017,BIHAR,Pashchim Champaran,Narkatiaganj,0.0,0.0,,211,10,1017,,149144.20649331805,441857686.2127825,456070.375,NARKATIAGANJ,0.8893371376590289,21352.37,56740.68
