object_id,stname,dtname,sdtname,st_area_sh,st_length_,remarks,dist_lgd,state_lgd,subdt_lgd,ac_no,st_length(shape),st_area(shape),sum_population,subdistrict_name_norm,mean_sex_ratio,sum_aged_population,sum_young_population
10-206-01064,BIHAR,Sitamarhi,Suppi,0.0,0.0,,221,10,1064,,71084.15120823232,92250451.53846286,87028.328125,SUPPI,0.8808548401155508,3939.2800000000007,10418.669999999998
10-234-01463,BIHAR,Rohtas,Nasriganj,0.0,0.0,,215,10,1463,,90034.07903274363,167356919.18355417,212386.109375,NASRIGANJ,0.8999174121468575,12206.689999999999,24779.480000000003
10-234-01464,BIHAR,Rohtas,Rajpur,0.0,0.0,,215,10,1464,,68660.48684625747,85633596.4997788,90017.0,RAJPUR,0.8994486448360985,4625.950000000001,9365.06
10-234-01465,BIHAR,Rohtas,Sanjhauli,0.0,0.0,,215,10,1465,,56591.722358052,83833486.39015438,53994.1015625,SANJHAULI,0.8994484514212983,2847.2200000000003,5764.08
10-203-01023,BIHAR,Pashchim Champaran,Thakrahan,0.0,0.0,,211,10,1023,,79847.09402015881,199004696.79409248,81430.09375,THAKRAHAN,0.8923336132373221,3716.98,10371.35
10-204-01054,BIHAR,Purbi Champaran,Phenhara,0.0,0.0,,213,10,1054,,44565.43736457999,67645025.94776015,98248.921875,PHENHARA,0.8830462750452438,4214.1,12153.52
10-219-01262,BIHAR,Saran,Maker,0.0,0.0,,218,10,1262,,62357.8736467211,96585777.9808088,88333.671875,MAKER,0.9327689300329972,5568.82,9971.15
10-220-01282,BIHAR,Vaishali,Sahdai Buzurg,0.0,0.0,,224,10,1282,,74546.65030748869,114161677.3631406,220872.78125,SAHDAI_BUZURG,0.8789251990983005,11961.240000000002,23474.519999999997
10-229-01388,BIHAR,Nalanda,Tharthari,0.0,0.0,,209,10,1388,,71853.42144919158,77411758.12428828,87258.4609375,THARTHARI,0.9038796717935652,4530.91,9344.369999999999
10-229-01389,BIHAR,Nalanda,Parbalpur,0.0,0.0,,209,10,1389,,54466.2339431045,76043839.88376136,90784.953125,PARBALPUR,0.9038799194661635,4896.98,10099.349999999999
10-203-01022,BIHAR,Pashchim Champaran,Bhitaha,0.0,0.0,,211,10,1022,,72626.86760213553,166969906.7472905,102063.34375,BHITAHA,0.8908902139483587,4218.47,11930.73
10-203-01013,BIHAR,Pashchim Champaran,Sidhaw,0.0,0.0,,211,10,1013,,195582.3602130639,1085337194.6715722,343805.40625,SIDHAW,0.8959114349183761,15659.760000000002,44463.34
10-203-01014,BIHAR,Pashchim Champaran,Ramnagar,0.0,0.0,,211,10,1014,,230865.78384139363,866139404.2451236,253362.65625,RAMNAGAR,0.88928234371747,11063.369999999999,31773.43
10-203-01015,BIHAR,Pashchim Champaran,Gaunaha,0.0,0.0,,211,10,1015,,136504.94021895694,605322845.3823951,182332.859375,GAUNAHA,0.8894667276299392,8142.57,23372.36
10-203-01016,BIHAR,Pashchim Champaran,Mainatanr,0.0,0.0,,211,10,1016,,115419.13930249632,312998546.4010918,174457.65625,MAINATANR,0.8912628617793722,7799.03,22264.31
10-203-01017,BIHAR,Pashchim Champaran,Narkatiaganj,0.0,0.0,,211,10,1017,,149144.20649331805,441857686.2127825,431514.71875,NARKATIAGANJ,0.8892504154364154,18847.559999999998,54133.46000000001
10-203-01018,BIHAR,Pashchim Champaran,Lauriya,0.0,0.0,,211,10,1018,,120853.32018665274,255440417.54612216,336225.09375,LAURIYA,0.8892506689273612,14965.88,42984.62000000001
10-203-01019,BIHAR,Pashchim Champaran,Bagaha,0.0,0.0,,211,10,1019,,135587.24079810514,491292931.53180623,426489.0,BAGAHA,0.889250369416479,19002.0,54577.06
10-203-01021,BIHAR,Pashchim Champaran,Madhubani,0.0,0.0,,211,10,1021,,144670.82201821523,386116138.1353823,180141.78125,MADHUBANI,0.8899412871238072,7683.93,21926.42
10-203-01024,BIHAR,Pashchim Champaran,Jogapatti,0.0,0.0,,211,10,1024,,88530.23644360513,258722436.3759333,308912.75,JOGAPATTI,0.8892504499884911,13392.4,38465.33
10-203-01029,BIHAR,Pashchim Champaran,Bairia,0.0,0.0,,211,10,1029,,105039.82861382668,288505226.87341565,296351.875,BAIRIA,0.8892504054901481,12138.73,34864.57
10-203-01025,BIHAR,Pashchim Champaran,Chanpatia,0.0,0.0,,211,10,1025,,113543.7602983494,310017349.34780717,338493.1875,CHANPATIA,0.8892504621110943,14731.599999999999,42311.67999999999
10-206-01071,BIHAR,Sitamarhi,Parsauni,0.0,0.0,,221,10,1071,,63729.135625112256,74724139.64418457,101732.4453125,PARSAUNI,0.8778419210010705,5623.88,13381.32
10-203-01026,BIHAR,Pashchim Champaran,Sikta,0.0,0.0,,211,10,1026,,93443.22825707054,255004178.86147365,223063.953125,SIKTA,0.8890538265908798,9631.32,27690.58
10-203-01027,BIHAR,Pashchim Champaran,Majhaulia,0.0,0.0,,211,10,1027,,123374.4030721297,371511179.15939575,367707.25,MAJHAULIA,0.8889159452753329,15992.89,46008.97
10-203-01028,BIHAR,Pashchim Champaran,Bettiah,0.0,0.0,,211,10,1028,,53968.26030594324,83182055.35378212,197366.984375,BETTIAH,0.889250654131336,8261.0,23727.05
10-203-01030,BIHAR,Pashchim Champaran,Nautan,0.0,0.0,,211,10,1030,,122656.63983711717,245738630.13883996,331484.8125,NAUTAN,0.8896830458103564,14780.84,42403.16
10-204-01031,BIHAR,Purbi Champaran,Raxaul,0.0,0.0,,213,10,1031,,98709.78801801558,166685360.13968688,190617.09375,RAXAUL,0.8850441871495721,8425.25,24751.489999999998
10-206-01072,BIHAR,Sitamarhi,Belsand,0.0,0.0,,221,10,1072,,66235.5873217276,97354060.86547032,121181.953125,BELSAND,0.8761993606021917,7046.18,15900.39
10-206-01073,BIHAR,Sitamarhi,Runisaidpur,0.0,0.0,,221,10,1073,,152472.54206325076,334873257.0825382,667323.875,RUNISAIDPUR,0.8808727716472006,32741.480000000003,84668.57
10-204-01032,BIHAR,Purbi Champaran,Adapur,0.0,0.0,,213,10,1032,,94532.37688292324,199608924.7111849,199186.625,ADAPUR,0.8839108389728942,8644.83,25487.56
10-206-01074,BIHAR,Sitamarhi,Dumra,0.0,0.0,,221,10,1074,,111649.34177378344,241159212.36062923,522782.09375,DUMRA,0.8808055095439952,24275.11,64084.33
10-204-01033,BIHAR,Purbi Champaran,Ramgarhwa,0.0,0.0,,213,10,1033,,90718.26831189608,213035907.5226096,232087.9375,RAMGARHWA,0.8836370675488845,10336.95,30504.2
10-204-01034,BIHAR,Purbi Champaran,Sugauli,0.0,0.0,,213,10,1034,,84892.41923436844,209336830.19001696,291911.125,SUGAULI,0.8836135095455206,13123.51,38731.759999999995
10-204-01038,BIHAR,Purbi Champaran,Ghorasahan,0.0,0.0,,213,10,1038,,75335.10865687576,144368243.47105,172158.671875,GHORASAHAN,0.8836518163910632,7098.780000000001,20947.65
10-204-01035,BIHAR,Purbi Champaran,Banjaria,0.0,0.0,,213,10,1035,,102381.40449613356,176960195.87167916,155632.546875,BANJARIA,0.8836135543254032,6376.4,18818.82
10-204-01047,BIHAR,Purbi Champaran,Kesaria,0.0,0.0,,213,10,1047,,87546.8206889307,229535442.11688668,270002.5,KESARIA,0.8836267936299507,11873.83,34629.55
10-204-01036,BIHAR,Purbi Champaran,Narkatia,0.0,0.0,,213,10,1036,,105607.09704406632,168338010.30978012,203353.09375,NARKATIA,0.8837689278379445,9298.56,27428.440000000002
10-204-01037,BIHAR,Purbi Champaran,Bankatwa,0.0,0.0,,213,10,1037,,99233.37216886049,115311013.90225838,98936.296875,BANKATWA,0.8886190801911268,4177.37,12118.57
10-204-01039,BIHAR,Purbi Champaran,Dhaka,0.0,0.0,,213,10,1039,,97673.73467814896,202386545.86227983,340199.25,DHAKA,0.8840965883653132,14954.09,43778.73
10-204-01048,BIHAR,Purbi Champaran,Kalyanpur,0.0,0.0,,213,10,1048,,109413.20044555076,313300912.50613195,332964.3125,KALYANPUR,0.8836116177429739,14238.7,41955.64
10-204-01040,BIHAR,Purbi Champaran,Chiraia,0.0,0.0,,213,10,1040,,110764.71696779084,272984575.32652414,322179.4375,CHIRAIA,0.8836134809337539,13755.17,40595.98
10-204-01041,BIHAR,Purbi Champaran,Motihari,0.0,0.0,,213,10,1041,,181544.26702654368,319814691.13850176,392501.90625,MOTIHARI,0.8836133737664702,17270.98,50972.3
10-204-01049,BIHAR,Purbi Champaran,Kotwa,0.0,0.0,,213,10,1049,,78879.98205471091,178282937.71225017,287378.5,KOTWA,0.8836134492562518,12522.33,36957.509999999995
10-204-01042,BIHAR,Purbi Champaran,Turkaulia,0.0,0.0,,213,10,1042,,99475.78497366334,174748315.94966665,222593.015625,TURKAULIA,0.8836130580587043,9339.619999999999,27564.28
10-204-01050,BIHAR,Purbi Champaran,Piprakothi,0.0,0.0,,213,10,1050,,58369.33889310607,62223774.49301849,56767.2578125,PIPRAKOTHI,0.8836132493835971,2287.9700000000003,6752.58
10-204-01043,BIHAR,Purbi Champaran,Harsidhi,0.0,0.0,,213,10,1043,,133904.34238337883,240218359.62130272,243810.890625,HARSIDHI,0.8836135034927699,10472.16,30906.79
10-204-01044,BIHAR,Purbi Champaran,Paharpur,0.0,0.0,,213,10,1044,,108730.62076802726,192061375.0173064,165253.703125,PAHARPUR,0.8836176698872958,6767.55,19972.85
10-204-01045,BIHAR,Purbi Champaran,Areraj,0.0,0.0,,213,10,1045,,93331.67353690568,242725576.26244012,230248.734375,ARERAJ,0.8862310475035227,10071.45,29443.85
10-204-01046,BIHAR,Purbi Champaran,Sangrampur,0.0,0.0,,213,10,1046,,78133.67961210197,187659878.02718252,183232.828125,SANGRAMPUR,0.8837769785630325,7892.929999999999,23280.77
10-204-01051,BIHAR,Purbi Champaran,Chakia(Pipra),0.0,0.0,,213,10,1051,,129110.66914194856,212940547.80779588,219677.546875,CHAKIA(PIPRA),0.8836134510005956,9801.210000000001,28926.6
10-204-01052,BIHAR,Purbi Champaran,Pakri Dayal,0.0,0.0,,213,10,1052,,90143.40730437863,148110040.62869397,164414.421875,PAKRI_DAYAL,0.8836132444453427,7137.4800000000005,21065.050000000003
10-204-01053,BIHAR,Purbi Champaran,Patahi,0.0,0.0,,213,10,1053,,85994.51677214028,144960443.14880535,232865.03125,PATAHI,0.8831363177699559,10390.69,30075.980000000003
10-204-01055,BIHAR,Purbi Champaran,Madhuban,0.0,0.0,,213,10,1055,,112681.00006095256,152424272.4465043,219741.03125,MADHUBAN,0.883482369558631,9268.59,27207.92
10-204-01056,BIHAR,Purbi Champaran,Tetaria,0.0,0.0,,213,10,1056,,82320.72754353678,104458405.63845472,107896.5078125,TETARIA,0.8831531288778706,4944.21,14258.79
10-205-01058,BIHAR,Sheohar,Purnahiya,0.0,0.0,,220,10,1058,,57294.126150412616,80859097.14068061,85565.171875,PURNAHIYA,0.8766769482055277,4960.77,11365.08
10-204-01057,BIHAR,Purbi Champaran,Mehsi,0.0,0.0,,213,10,1057,,125063.78039343117,149773808.08158112,232178.578125,MEHSI,0.8835727147248079,9799.12,27940.53
10-205-01059,BIHAR,Sheohar,Piprarhi,0.0,0.0,,220,10,1059,,105870.45511307276,104265216.9562483,144983.875,PIPRARHI,0.8761721974055638,7771.39,17522.050000000003
