class,age,male,female
0,0 to 1,4717.08,4244.41
1,1 to 5,18074.15,16234.88
10,10 to 15,20466.31,16710.33
15,15 to 20,14143.94,10267.54
20,20 to 25,12671.04,12351.96
25,25 to 30,13362.42,12315.32
30,30 to 35,13256.22,12208.35
35,35 to 40,11629.73,10189.25
40,40 to 45,9529.07,8362.04
45,45 to 50,7883.44,7314.12
5,5 to 10,22837.97,20323.01
50,50 to 55,6716.95,6127.37
55,55 to 60,5754.43,5919.63
60,60 to 65,5397.67,4921.99
65,65 to 70,4037.4,3542.43
70,70 to 75,2201.83,1897.68
75,75 to 80,1091.95,1102.3
80,80 and over,948.83,1086.95
