class,age,male,female
0,0 to 1,1029.56,918.61
1,1 to 5,3944.9,3513.67
10,10 to 15,4827.08,4186.23
15,15 to 20,3655.15,2649.36
20,20 to 25,3244.45,2843.56
25,25 to 30,3048.94,2870.72
30,30 to 35,3060.87,2855.57
35,35 to 40,2664.94,2344.43
40,40 to 45,2123.64,1932.02
45,45 to 50,1773.18,1743.5
5,5 to 10,4961.52,4418.36
50,50 to 55,1595.3,1504.23
55,55 to 60,1408.85,1495.33
60,60 to 65,1370.99,1293.87
65,65 to 70,1086.3,942.64
70,70 to 75,592.27,518.75
75,75 to 80,308.21,285.98
80,80 and over,241.02,277.1
