class,age,male,female
0,0 to 1,1613.74,1497.32
1,1 to 5,6183.27,5727.23
10,10 to 15,7830.83,6942.61
15,15 to 20,6038.56,5497.29
20,20 to 25,5505.37,4979.97
25,25 to 30,5347.46,5010.36
30,30 to 35,5189.32,4845.56
35,35 to 40,4505.5,4069.72
40,40 to 45,3717.51,3319.49
45,45 to 50,3034,2873.28
5,5 to 10,8279.4,7567.76
50,50 to 55,2627.12,2294.44
55,55 to 60,2152.67,2320.21
60,60 to 65,2108.65,1852
65,65 to 70,1576.96,1446.31
70,70 to 75,994.04,820.97
75,75 to 80,503.94,500.44
80,80 and over,526.87,543.22
