class,age,male,female
0,0 to 1,2915.58,2657.32
1,1 to 5,11171.44,10164.26
10,10 to 15,13333.56,11348.86
15,15 to 20,10569.28,7660.36
20,20 to 25,9289.73,8043.53
25,25 to 30,9248.13,8668.91
30,30 to 35,9269.53,8539.83
35,35 to 40,8393.3,7484.18
40,40 to 45,6987.82,5982.35
45,45 to 50,5625.03,5270.5
5,5 to 10,14291.92,12975.47
50,50 to 55,4960.21,4364.78
55,55 to 60,4008,4352.91
60,60 to 65,3955.35,3761.17
65,65 to 70,3237.38,3008.88
70,70 to 75,1939.34,1671.28
75,75 to 80,935.31,922.45
80,80 and over,871.84,909.91
