class,age,male,female
0,0 to 1,1558.14,1421.39
1,1 to 5,5970.22,5436.82
10,10 to 15,7604.44,6584.66
15,15 to 20,5925.95,4854.88
20,20 to 25,4698.16,4184.13
25,25 to 30,4705.19,4363.59
30,30 to 35,4655.65,4464.28
35,35 to 40,4368.5,3897.5
40,40 to 45,3580.42,3228.9
45,45 to 50,3022.73,2870.74
5,5 to 10,8125.4,7281.84
50,50 to 55,2660.52,2313.65
55,55 to 60,2264.18,2471.11
60,60 to 65,2258.78,1970.14
65,65 to 70,1708.18,1587.92
70,70 to 75,1117.81,940.73
75,75 to 80,588.07,594.83
80,80 and over,560.34,587.3
