class,age,male,female
0,0 to 1,2124.51,1913.59
1,1 to 5,8140.34,7319.49
10,10 to 15,10882.5,9607.38
15,15 to 20,8635.84,7168.46
20,20 to 25,7564.14,6438.96
25,25 to 30,7359.55,6775.63
30,30 to 35,7316.71,6932.01
35,35 to 40,6561.81,5922.74
40,40 to 45,5476.74,4942.65
45,45 to 50,4489.2,4218.98
5,5 to 10,11246.41,10007.69
50,50 to 55,3888.24,3484.62
55,55 to 60,3254.56,3473.83
60,60 to 65,3244.06,2919.06
65,65 to 70,2504.28,2301.02
70,70 to 75,1608.66,1333.61
75,75 to 80,797.64,765.41
80,80 and over,735.47,732.96
