class,age,male,female
0,0 to 1,2259.32,2078.09
1,1 to 5,8656.91,7948.69
10,10 to 15,9757.41,8547.74
15,15 to 20,7408.68,5888.63
20,20 to 25,6290.13,5751.06
25,25 to 30,6110.57,5713.65
30,30 to 35,5988.1,5669.04
35,35 to 40,5527.27,4920.23
40,40 to 45,4527.81,4114.32
45,45 to 50,3825.85,3518.37
5,5 to 10,10702.01,9801.25
50,50 to 55,3268.88,2943.99
55,55 to 60,2726.69,2652.03
60,60 to 65,2438.49,2169.66
65,65 to 70,1862.45,1508.69
70,70 to 75,938.38,743.02
75,75 to 80,425.59,378.84
80,80 and over,421.05,411.21
