class,age,male,female
0,0 to 1,1882.84,1681.55
1,1 to 5,7214.37,6431.92
10,10 to 15,9305.02,7806.87
15,15 to 20,8139.35,5887.94
20,20 to 25,7194.36,5650.92
25,25 to 30,6755.49,5954.39
30,30 to 35,6647.25,5844.86
35,35 to 40,5835.2,5114.34
40,40 to 45,4919.42,4308.67
45,45 to 50,4159.14,3800.72
5,5 to 10,9346.86,8183.72
50,50 to 55,3645.11,3163.55
55,55 to 60,2992.16,2955.9
60,60 to 65,2726.23,2601.89
65,65 to 70,2144.18,1982.12
70,70 to 75,1323.09,1115.07
75,75 to 80,658.67,622.49
80,80 and over,563.74,602.47
