class,age,male,female
0,0 to 1,2149.66,1890.98
1,1 to 5,8236.72,7232.98
10,10 to 15,10709.78,9163.1
15,15 to 20,9526.82,7776.12
20,20 to 25,8476.94,7166.38
25,25 to 30,8097.65,7359.5
30,30 to 35,8163.06,7356.16
35,35 to 40,7085.61,6332.89
40,40 to 45,5996.5,5258.03
45,45 to 50,4949.96,4640.88
5,5 to 10,10874.36,9438.4
50,50 to 55,4386.63,3836.55
55,55 to 60,3688.82,3607.5
60,60 to 65,3353.43,2992.6
65,65 to 70,2551.3,2272.29
70,70 to 75,1600.86,1330.6
75,75 to 80,884,800.71
80,80 and over,788.72,832.82
