class,age,male,female
0,0 to 1,995.16,897.21
1,1 to 5,3813.08,3431.84
10,10 to 15,5100.79,4509.17
15,15 to 20,4039.79,3350.47
20,20 to 25,3534.68,3010.79
25,25 to 30,3439.98,3167.74
30,30 to 35,3420.43,3238.46
35,35 to 40,3063.38,2763.23
40,40 to 45,2554.83,2307.69
45,45 to 50,2093.37,1968.18
5,5 to 10,5258.98,4686.84
50,50 to 55,1812.43,1626.73
55,55 to 60,1519.62,1619.89
60,60 to 65,1510.88,1365.87
65,65 to 70,1176.85,1081.34
70,70 to 75,751.87,623.78
75,75 to 80,373.59,359.7
80,80 and over,344.21,342.85
