class,age,male,female
0,0 to 1,6480.3,5668.61
1,1 to 5,24830.15,21682.41
10,10 to 15,31067.84,26672.51
15,15 to 20,25374.45,18065.54
20,20 to 25,22682.57,18465.62
25,25 to 30,20657.12,19167.04
30,30 to 35,20691.8,19426.51
35,35 to 40,18225.25,16291.67
40,40 to 45,14873.8,13185.49
45,45 to 50,11923.66,11424.78
5,5 to 10,30903.41,27142.68
50,50 to 55,10418.49,9617.79
55,55 to 60,8974.71,10048.22
60,60 to 65,9277.08,8892.18
65,65 to 70,8091.24,7086.49
70,70 to 75,4707.43,3813.22
75,75 to 80,2429.84,2231.47
80,80 and over,2213.43,2382.88
