class,age,male,female
0,0 to 1,1955.58,1770.98
1,1 to 5,7493.08,6773.99
10,10 to 15,9165.53,7917.21
15,15 to 20,6718.7,5655.75
20,20 to 25,5841.43,5340.17
25,25 to 30,5671.26,5398.39
30,30 to 35,5633.17,5478.33
35,35 to 40,5100.19,4690.15
40,40 to 45,4264.38,3797.21
45,45 to 50,3461.66,3288.72
5,5 to 10,9838.78,8854.01
50,50 to 55,3034.53,2683.42
55,55 to 60,2542.7,2808.8
60,60 to 65,2716.64,2500.67
65,65 to 70,2084.48,1862.19
70,70 to 75,1260.77,1052.26
75,75 to 80,640.47,575.01
80,80 and over,522.63,569.81
