class,age,male,female
0,0 to 1,4086.07,3677.17
1,1 to 5,15656.36,14065.18
10,10 to 15,19436.79,16696.63
15,15 to 20,15469.28,11703.33
20,20 to 25,13273.31,11028.48
25,25 to 30,12151.73,11210.03
30,30 to 35,12120.91,11487.7
35,35 to 40,10987.04,10046.24
40,40 to 45,9146.53,8440.87
45,45 to 50,7839.42,7438.27
5,5 to 10,20214.4,17939.91
50,50 to 55,6747.24,6332.15
55,55 to 60,5863.12,6040.61
60,60 to 65,5433.94,5368.15
65,65 to 70,4575.88,4056.6
70,70 to 75,2317.56,2149.21
75,75 to 80,1181.17,1164.59
80,80 and over,881.81,1089.19
