class,age,male,female
0,0 to 1,2110.24,1842.03
1,1 to 5,8085.66,7045.77
10,10 to 15,10140.25,8696.15
15,15 to 20,8316.92,5906.1
20,20 to 25,7454.58,6036.77
25,25 to 30,6765.76,6269.9
30,30 to 35,6771.14,6359.48
35,35 to 40,5960.83,5332.71
40,40 to 45,4870.95,4310.16
45,45 to 50,3889.38,3720.38
5,5 to 10,10043.59,8810.36
50,50 to 55,3389.54,3126.51
55,55 to 60,2913.77,3277.78
60,60 to 65,3020.61,2901.98
65,65 to 70,2659.01,2334.58
70,70 to 75,1557.65,1255.11
75,75 to 80,806.17,739.87
80,80 and over,741.99,796.04
