class,age,male,female
0,0 to 1,3180.97,2871.39
1,1 to 5,12188.04,10982.68
10,10 to 15,14292.41,12029.73
15,15 to 20,10523.29,7315.7
20,20 to 25,8675.8,7595.77
25,25 to 30,8813.51,8470.35
30,30 to 35,9105.99,8704.94
35,35 to 40,8252.03,7447.91
40,40 to 45,6654.58,5827.63
45,45 to 50,5372.96,5246.32
5,5 to 10,16172.61,14336.61
50,50 to 55,4842.19,4266.57
55,55 to 60,4001.52,4507.37
60,60 to 65,4306.72,3600.81
65,65 to 70,2958.79,2508.45
70,70 to 75,1705.36,1300.62
75,75 to 80,754.45,640.6
80,80 and over,632.94,625.47
