class,age,male,female
0,0 to 1,3761.99,3384.57
1,1 to 5,14414.57,12945.98
10,10 to 15,16325.31,13339.5
15,15 to 20,11284.15,8191.15
20,20 to 25,10099.83,9847.93
25,25 to 30,10653.51,9826.08
30,30 to 35,10575.75,9744.82
35,35 to 40,9284.87,8131.13
40,40 to 45,7602.16,6671.1
45,45 to 50,6291.23,5836.02
5,5 to 10,18221.68,16221.24
50,50 to 55,5360.3,4888.49
55,55 to 60,4592.62,4723.99
60,60 to 65,4307.49,3922.96
65,65 to 70,3220.21,2821.09
70,70 to 75,1755.52,1510.54
75,75 to 80,868.78,874.88
80,80 and over,755.14,862.97
