class,age,male,female
0,0 to 1,4182.2,3732.43
1,1 to 5,16024.67,14276.53
10,10 to 15,18458.62,15429.88
15,15 to 20,13666.89,9371.52
20,20 to 25,11775.91,10459.48
25,25 to 30,11576.21,10497.87
30,30 to 35,11433.74,10535.89
35,35 to 40,10289.66,8763.54
40,40 to 45,8213.51,7001.2
45,45 to 50,6638.76,6054.46
5,5 to 10,19967.36,17676.42
50,50 to 55,5714.87,4919.51
55,55 to 60,4678.91,4908.24
60,60 to 65,4569.28,4222.07
65,65 to 70,3663.81,3095.51
70,70 to 75,1930.43,1561.72
75,75 to 80,886.64,814.65
80,80 and over,776.78,830.42
