class,age,male,female
0,0 to 1,1526.23,1409.08
1,1 to 5,5847.96,5389.75
10,10 to 15,7000.11,6063.49
15,15 to 20,5208.84,3921.62
20,20 to 25,4323.87,3698.31
25,25 to 30,4349.36,4172.46
30,30 to 35,4628.49,4395.74
35,35 to 40,4251.07,3782.34
40,40 to 45,3464.01,2948.93
45,45 to 50,2781.49,2649.16
5,5 to 10,7941.77,7175.29
50,50 to 55,2514.61,2099.46
55,55 to 60,1976.82,2168.21
60,60 to 65,2052.95,1801.87
65,65 to 70,1543.25,1311.91
70,70 to 75,848.83,661.24
75,75 to 80,350.94,325.51
80,80 and over,296.7,297.91
