class,age,male,female
0,0 to 1,1480.73,1351.76
1,1 to 5,5673.61,5170.49
10,10 to 15,8146.81,7548.6
15,15 to 20,6823.39,6270.86
20,20 to 25,5254.73,4553.37
25,25 to 30,4633.07,4838.36
30,30 to 35,4574.27,5079.05
35,35 to 40,4250.89,4490.8
40,40 to 45,3557.61,3626
45,45 to 50,2939.94,3195.83
5,5 to 10,8116.48,7315.48
50,50 to 55,2694.92,2644.73
55,55 to 60,2265.92,2853.24
60,60 to 65,2620.04,2570.86
65,65 to 70,2079.13,1985.64
70,70 to 75,1335.03,1166.07
75,75 to 80,674.14,653.95
80,80 and over,588.86,639.29
