object_id,Immediate Measures_tenders_awarded_value
10-205-01060,5743895.0
10-206-01067,105477119.0
10-208-01109,318482410.0
10-209-01116,26897079.0
10-210-01127,78647911.0
10-212-01145,35156376.0
10-212-01151,47395298.0
10-213-01161,13094977.0
10-213-01170,32318335.0
10-214-01179,32733699.0
10-215-01184,131734071.0
10-215-01189,15469759.0
10-216-01209,60353540.0
10-217-01224,2826354.0
10-219-01255,180411903.0
10-219-01262,49841138.0
10-219-01263,14365059.0
10-221-01288,527038107.0
10-221-01292,894176.0
10-222-01314,34629219.0
10-224-01335,55133677.0
10-224-01336,9906433.0
10-224-01338,361553643.0
10-224-01340,31863525.0
10-224-01342,18179336.0
10-226-01357,70361356.0
10-227-01368,1977870.0
10-228-01372,6841800.0
10-229-01391,8224834.0
10-230-01410,11370800.0
10-230-01415,91074003.0
10-230-01419,8374297.0
10-231-01423,48717902.0
10-232-01441,13149479.0
10-234-01468,11867649.0
10-235-01476,2555820.0
10-235-01481,12641445.0
10-235-01482,7979114.0
10-236-01505,63977065.0
10-239-01535,1248980.0
10-239-01536,7378762.0
10-240-01542,30904457.0
10-240-01546,9290212.0
