object_id,Immediate Measures_tenders_awarded_value
10-206-01063,39650859.0
10-206-01068,54363326.0
10-207-01097,60717730.0
10-208-01109,120745333.0
10-210-01127,5815390.0
10-212-01151,2076042.0
10-212-01156,34272087.0
10-213-01161,8677000.0
10-214-01179,27825503.0
10-215-01184,4258510.0
10-216-01209,18555764.0
10-217-01224,8831709.0
10-218-01230,3006872.0
10-219-01263,1280874.0
10-227-01368,4867400.0
10-228-01372,6841800.0
10-228-01374,23238878.0
10-230-01415,490758.0
10-230-01418,246321246.0
10-235-01479,1086148.0
10-235-01480,742145.0
10-235-01481,7510600.0
10-235-01482,1088932.0
10-235-01483,1194907.0
10-235-01485,1351397.0
10-236-01487,5777869.0
10-236-01494,15406897.0
10-236-01501,8205970.0
10-236-01505,4098800.0
10-236-01508,17543387.0
10-238-01527,9521690.0
10-239-01536,4773776.0
10-240-01542,16460650.0
