object_id,Immediate Measures_tenders_awarded_value
10-207-01097,48807848.0
10-209-01116,32687628.0
10-212-01151,300269308.0
10-213-01161,9640797.0
10-213-01164,33614700.0
10-213-01165,5157179.0
10-214-01173,69247943.0
10-214-01179,2645902.0
10-215-01184,283769772.0
10-215-01189,13467780.0
10-216-01209,9710889.0
10-219-01249,265567019.0
10-220-01268,7472041.0
10-223-01323,41648100.0
10-224-01335,20457188.0
10-225-01350,59949193.0
10-229-01384,22510750.0
10-230-01410,4193513.0
10-234-01475,500000000.0
10-235-01476,13886911.0
10-235-01482,4464194.0
10-236-01505,15770472.0
10-240-01542,0.0
