object_id,Immediate Measures_tenders_awarded_value
10-205-01060,49103800.0
10-206-01067,105459002.0
10-206-01068,25926927.0
10-206-01070,25919596.0
10-206-01074,26367454.0
10-206-01077,129869005.0
10-207-01089,6372450.0
10-207-01097,6372600.0
10-208-01109,65801346.0
10-210-01127,23412440.0
10-212-01151,43904796.0
10-212-01156,2205033.0
10-215-01184,38143253.0
10-216-01199,82422195.0
10-216-01204,27934221.0
10-216-01207,135767752.0
10-216-01208,27934221.0
10-216-01212,55868442.0
10-217-01224,52988049.0
10-217-01227,26402551.0
10-218-01230,28639809.0
10-219-01262,1293800.0
10-223-01323,123052000.0
10-226-01360,10982709.0
10-227-01368,4680300.0
10-228-01374,7346648.0
10-230-01403,4113100.0
10-234-01471,238933146.0
10-236-01487,22947480.0
10-236-01494,33328409.0
10-237-01512,88669156.0
10-238-01527,40457572.0
10-239-01536,8554082.0
10-240-01542,5588022.0
