object_id,Immediate Measures_tenders_awarded_value
10-205-01060,1819040.0
10-208-01109,6788218.0
10-212-01147,1837097.0
10-214-01179,66408407.0
10-215-01184,2631050.0
10-217-01217,29514137.0
10-217-01219,234359782.0
10-217-01221,115052964.0
10-217-01222,58441731.0
10-217-01224,648901230.0
10-217-01225,58499710.0
10-217-01227,117373134.0
10-217-01228,207839362.0
10-218-01230,1859775.0
10-219-01248,1859775.0
10-226-01362,4040592.0
10-228-01374,3251700.0
10-230-01410,3710000.0
10-237-01512,5902330.0
10-239-01536,3956444.0
10-240-01542,3357500.0
