object_id,Immediate Measures_tenders_awarded_value
10-205-01060,41883530.0
10-206-01073,2805342.0
10-207-01097,3884154.0
10-208-01109,140391131.0
10-212-01148,5792500.0
10-213-01161,3885000.0
10-215-01184,343474560.0
10-215-01189,5245064.0
10-216-01207,9077645.0
10-219-01248,2876500.0
10-223-01323,2460000.0
10-223-01328,2152500.0
10-225-01350,3713311.0
10-226-01358,770800.0
10-227-01368,45693441.0
10-228-01372,255600.0
10-228-01374,255600.0
10-229-01380,22564747.0
10-229-01382,19950542.0
10-229-01383,1193901.0
10-229-01388,2106690.0
10-229-01391,1812342355.0
10-229-01393,1361073.0
10-230-01398,43006846.0
10-230-01402,4101693.0
10-235-01480,9968154.0
10-235-01481,4567878.0
10-236-01489,7229978.0
10-238-01527,6094100.0
10-239-01536,39299588.0
