object_id,Immediate Measures_tenders_awarded_value
10-212-01151,23562197.0
10-213-01161,1294200.0
10-215-01184,42664888.0
10-217-01219,2692500.0
10-217-01223,2692500.0
10-217-01224,1830199.0
10-218-01230,2083047.0
10-219-01249,15312140.0
10-220-01278,8169684.0
10-221-01288,14168070.0
10-226-01360,9041020.0
10-227-01368,4461100.0
10-228-01374,6114000.0
10-229-01388,49257241.0
10-230-01417,30978064.0
10-232-01441,6144700.0
10-235-01476,3596500.0
10-235-01479,2713000.0
10-235-01481,2700500.0
10-239-01536,3110600.0
10-240-01542,2547200.0
