object_id,Immediate Measures_tenders_awarded_value
10-205-01059,6270760.0
10-205-01060,42271526.0
10-206-01064,35802227.0
10-207-01097,1386561533.0
10-211-01135,35068842.0
10-212-01151,29046913.0
10-214-01179,2717775.0
10-215-01184,74751808.0
10-216-01199,41332020.0
10-216-01207,103547741.0
10-216-01208,27934221.0
10-217-01224,63468094.0
10-218-01230,26330361.0
10-219-01262,3887489.0
10-220-01268,35413913.0
10-222-01314,27547627.0
10-223-01323,25883984.0
10-224-01339,84580052.0
10-225-01350,36175013.0
10-226-01360,5845000.0
10-228-01372,156242784.0
10-230-01403,194871405.99
10-234-01471,2794647.0
10-235-01479,23730885.0
10-235-01481,8740262.0
10-236-01494,19413676.0
10-236-01501,894691878.0
10-236-01504,35702563.0
10-236-01507,69830384.0
10-236-01508,23941814.0
10-237-01512,14828787.0
10-238-01527,20356058.0
10-239-01536,2317621.0
