object_id,Immediate Measures_tenders_awarded_value
10-206-01065,20203460.0
10-206-01074,38283747.0
10-208-01109,30532149.0
10-209-01116,177600000.0
10-210-01127,117845280.0
10-211-01130,85922575.0
10-211-01135,166815646.0
10-212-01143,5305227.0
10-212-01147,10885900.0
10-212-01151,125209000.0
10-212-01156,138881670.0
10-213-01161,106322623.0
10-213-01168,2453119.0
10-214-01179,85220469.0
10-215-01184,31535289.0
10-216-01199,18801149.0
10-216-01208,159912052.0
10-218-01230,15032895.0
10-221-01288,68702341.0
10-222-01314,15460057.0
10-224-01339,86490810.0
10-226-01358,9477825.0
10-227-01368,29839775.0
10-229-01394,0.0
10-230-01403,59100218.0
10-232-01441,17360968.0
10-235-01479,15076812.0
10-235-01481,11973103.0
10-236-01507,100580358.0
10-237-01512,125212219.0
10-238-01527,35506111.0
10-239-01536,39862033.0
10-240-01542,71641954.0
