object_id,Immediate Measures_tenders_awarded_value
10-205-01060,4923000.0
10-206-01068,205530140.0
10-207-01089,15978499.0
10-209-01116,1065050.0
10-212-01151,11733492.0
10-215-01184,2317600.0
10-216-01199,72841526.0
10-216-01204,42427528.0
10-217-01224,14230506.0
10-218-01230,5606643.0
10-219-01262,10592140.0
10-221-01288,97682070.0
10-221-01290,2241026.0
10-222-01311,3741700.0
10-222-01314,24841640.0
10-224-01339,184460000.0
10-228-01372,35702979.0
10-229-01391,3736100.0
10-230-01403,69171056.0
10-235-01479,12014539.0
10-235-01481,20782055.0
10-236-01487,1006467.0
10-238-01527,7595135.0
