object_id,Immediate Measures_tenders_awarded_value
10-206-01068,46265669.0
10-207-01089,39427284.0
10-210-01127,393000.0
10-211-01135,9466300.0
10-212-01151,3532575.0
10-213-01161,9630600.0
10-214-01179,84386592.0
10-216-01209,2573400.0
10-217-01224,7265225.0
10-222-01314,45333230.0
10-223-01323,905618564.0
10-224-01338,305836129.0
10-225-01350,33570149.0
10-226-01357,35763133.0
10-226-01358,2418112.0
10-230-01418,47461102.0
10-234-01471,6140387.0
10-235-01481,7510600.0
10-236-01494,263114640.0
10-236-01501,17327937.0
10-236-01508,18987988.0
10-237-01512,3456956.0
10-238-01527,12227757.0
