object_id,Immediate Measures_tenders_awarded_value
10-205-01060,43708207.0
10-208-01109,303097657.0
10-210-01127,44791144.0
10-212-01151,170382297.0
10-212-01156,103247723.0
10-213-01161,10472860.0
10-214-01171,38195176.0
10-214-01177,3108579.0
10-214-01179,9761658.0
10-215-01184,49155480.0
10-216-01207,12278489.0
10-217-01223,1049795.0
10-217-01224,395978099.0
10-219-01249,483994181.0
10-219-01255,578632848.0
10-221-01288,5616000.0
10-224-01332,29154339.0
10-226-01360,26456164.0
10-228-01372,724600.0
10-229-01393,49775316.0
10-232-01441,9812434.0
10-237-01512,98077488.0
