class,age,male,female
0,0 to 1,4298.89,4023.97
1,1 to 5,17165.41,16039.82
10,10 to 15,19589.82,18234.52
15,15 to 20,15065.14,13617.15
20,20 to 25,12390.35,10638.68
25,25 to 30,11653.99,10889.33
30,30 to 35,10734.17,10441.44
35,35 to 40,9948.11,9453.41
40,40 to 45,8673.95,8175.66
45,45 to 50,7559.08,6901.78
5,5 to 10,22162.52,20687.12
50,50 to 55,6400.25,5776.68
55,55 to 60,5033.31,4580.1
60,60 to 65,4219.49,3860.61
65,65 to 70,2844.94,2596.11
70,70 to 75,1507.26,1440.74
75,75 to 80,727.88,735.83
80,80 and over,678.71,729.39
