class,age,male,female
0,0 to 1,976.63,891.94
1,1 to 5,3899.69,3555.32
10,10 to 15,5657.05,5246.55
15,15 to 20,4645.88,4282.23
20,20 to 25,3547.15,3082.83
25,25 to 30,3128.13,3276.59
30,30 to 35,3039.82,3383.91
35,35 to 40,2727.23,2888.38
40,40 to 45,2296.74,2347.11
45,45 to 50,1893.88,2062.91
5,5 to 10,5817.63,5247.3
50,50 to 55,1744.79,1715.99
55,55 to 60,1452.36,1830.1
60,60 to 65,1678.74,1650.22
65,65 to 70,1225.95,1171.45
70,70 to 75,816.91,714.13
75,75 to 80,432.01,419.38
80,80 and over,369.26,401.32
