class,age,male,female
0,0 to 1,1339.46,1195.88
1,1 to 5,5348.46,4766.86
10,10 to 15,7285.97,6614.01
15,15 to 20,6045.79,5074.1
20,20 to 25,4591.3,3880.26
25,25 to 30,4151.78,4113.66
30,30 to 35,4046.43,4238.22
35,35 to 40,3598.85,3640.19
40,40 to 45,3084.93,2949.51
45,45 to 50,2499.4,2625.92
5,5 to 10,7673.08,6863.82
50,50 to 55,2291.91,2201.75
55,55 to 60,1895.46,2286.1
60,60 to 65,2103.25,2039.51
65,65 to 70,1578.1,1485.76
70,70 to 75,1064.6,913.45
75,75 to 80,573.28,544.23
80,80 and over,473.8,503.79
