class,age,male,female
0,0 to 1,5639.41,5209.7
1,1 to 5,22518.13,20766.22
10,10 to 15,27121.92,23451.93
15,15 to 20,19681.58,14686.72
20,20 to 25,16256.66,13878.34
25,25 to 30,16408.06,15721.42
30,30 to 35,17232.88,16325.15
35,35 to 40,15279.61,13557.99
40,40 to 45,12536.32,10631.8
45,45 to 50,10025.25,9519.89
5,5 to 10,31852.9,28791.8
50,50 to 55,9102.61,7573.69
55,55 to 60,7060.98,7740.92
60,60 to 65,7336.62,6438.69
65,65 to 70,5068.59,4291.9
70,70 to 75,2876.43,2231.67
75,75 to 80,1234.69,1137.53
80,80 and over,1003.25,1003.5
