class,age,male,female
0,0 to 1,1119,999.73
1,1 to 5,4468.16,3985
10,10 to 15,6104.1,5548.17
15,15 to 20,5064.48,4268.68
20,20 to 25,3839.7,3249.02
25,25 to 30,3468.19,3444.5
30,30 to 35,3378.47,3550.3
35,35 to 40,3006.43,3050.26
40,40 to 45,2577.64,2471.36
45,45 to 50,2088.93,2199.97
5,5 to 10,6423.88,5748.87
50,50 to 55,1916.83,1844
55,55 to 60,1584.56,1916.09
60,60 to 65,1761.52,1709.61
65,65 to 70,1320.45,1245.71
70,70 to 75,892.75,766.84
75,75 to 80,480.91,456.95
80,80 and over,397.55,422.86
