class,age,male,female
0,0 to 1,1245.31,1150.94
1,1 to 5,4972.52,4587.74
10,10 to 15,6126.67,5237.52
15,15 to 20,4674.37,3915.41
20,20 to 25,4283.54,3842.66
25,25 to 30,4238.39,4007.4
30,30 to 35,4137.99,3721.47
35,35 to 40,3461.14,3064.78
40,40 to 45,2871.38,2473.22
45,45 to 50,2296.94,2230.08
5,5 to 10,6809.38,6183.35
50,50 to 55,2089.93,1806.87
55,55 to 60,1670.87,1822.33
60,60 to 65,1669.9,1514.08
65,65 to 70,1128.72,1033.49
70,70 to 75,722.33,566.8
75,75 to 80,330.9,317.53
80,80 and over,295.67,302.16
