class,age,male,female
0,0 to 1,2606.44,2354.38
1,1 to 5,10407.07,9383.6
10,10 to 15,12350.73,10408.67
15,15 to 20,8945.22,6235.81
20,20 to 25,7305.13,6416.12
25,25 to 30,7420.7,7149.3
30,30 to 35,7539.53,7227.65
35,35 to 40,6602.95,5971.97
40,40 to 45,5364.15,4706.91
45,45 to 50,4325.21,4224.28
5,5 to 10,14418.06,12790.1
50,50 to 55,3914.49,3451.75
55,55 to 60,3202.98,3601.3
60,60 to 65,3438.99,2879.71
65,65 to 70,2176.9,1847.22
70,70 to 75,1303.13,995.39
75,75 to 80,603.78,512.86
80,80 and over,495.72,490.25
