class,age,male,female
0,0 to 1,4574.52,4130.66
1,1 to 5,18266.03,16465.09
10,10 to 15,23343.78,20493.05
15,15 to 20,17359.76,13467.77
20,20 to 25,14880.12,12991.68
25,25 to 30,14469.29,13788.71
30,30 to 35,14471.19,14008.81
35,35 to 40,12803.4,11633.38
40,40 to 45,10454.25,9577.99
45,45 to 50,8863.93,8401.25
5,5 to 10,25488.27,23005.4
50,50 to 55,7618.27,7212.05
55,55 to 60,6651.8,6991.2
60,60 to 65,6343.09,6115.75
65,65 to 70,4636.75,4089.91
70,70 to 75,2506.37,2311.73
75,75 to 80,1384.96,1347.77
80,80 and over,1092.55,1268.62
