class,age,male,female
0,0 to 1,1633.23,1490.17
1,1 to 5,6521.46,5939.93
10,10 to 15,9424.86,8733.23
15,15 to 20,7730.95,7082.82
20,20 to 25,5904.77,5112.27
25,25 to 30,5216.62,5443.76
30,30 to 35,5072.84,5626.32
35,35 to 40,4547.94,4802.05
40,40 to 45,3833.59,3899.69
45,45 to 50,3155.99,3428.91
5,5 to 10,9704.1,8751.44
50,50 to 55,2904.94,2851.18
55,55 to 60,2415.03,3042.95
60,60 to 65,2793.61,2744.92
65,65 to 70,2042.05,1948.98
70,70 to 75,1359.67,1187.2
75,75 to 80,718.76,696.29
80,80 and over,611.98,664.54
