class,age,male,female
0,0 to 1,1251.6,1161.24
1,1 to 5,4997.61,4628.77
10,10 to 15,6397.51,5670.74
15,15 to 20,4846.09,4413.4
20,20 to 25,4382.25,3963.02
25,25 to 30,4260.12,3991.15
30,30 to 35,4070.19,3800.62
35,35 to 40,3412.97,3082.38
40,40 to 45,2834.54,2530.43
45,45 to 50,2307.19,2184.42
5,5 to 10,6987.33,6385.47
50,50 to 55,2007.25,1751.86
55,55 to 60,1626.73,1753.28
60,60 to 65,1593.16,1398.6
65,65 to 70,1095.27,1003.96
70,70 to 75,716.7,591.28
75,75 to 80,380.91,377.99
80,80 and over,390.86,402.83
