class,age,male,female
0,0 to 1,4210.66,3805.87
1,1 to 5,16813.11,15170.48
10,10 to 15,21222.05,18541.25
15,15 to 20,15509.52,11965.25
20,20 to 25,13286.97,11879.39
25,25 to 30,13187.55,12556.06
30,30 to 35,13150.32,12681.8
35,35 to 40,11610.24,10473.66
40,40 to 45,9430.06,8623.98
45,45 to 50,7999.83,7562.44
5,5 to 10,23299.25,21071.98
50,50 to 55,6866.28,6475.74
55,55 to 60,5991.45,6251.32
60,60 to 65,5655.37,5412.48
65,65 to 70,4127.02,3630.44
70,70 to 75,2229.06,2041.62
75,75 to 80,1230.3,1198.24
80,80 and over,983.48,1133.94
