class,age,male,female
0,0 to 1,931.76,848.67
1,1 to 5,3720.52,3382.86
10,10 to 15,4818.7,4183.24
15,15 to 20,3695.27,3032.4
20,20 to 25,2945.4,2606.7
25,25 to 30,2941.25,2724.96
30,30 to 35,2867.27,2744.63
35,35 to 40,2581.53,2306.7
40,40 to 45,2135.08,1925.53
45,45 to 50,1790.65,1698.05
5,5 to 10,5295.04,4741.45
50,50 to 55,1580.05,1379.54
55,55 to 60,1327.22,1444.35
60,60 to 65,1323.15,1158.75
65,65 to 70,921.84,855.57
70,70 to 75,624.64,524.53
75,75 to 80,341.64,343.33
80,80 and over,318.02,331.3
