class,age,male,female
0,0 to 1,1404.03,1302.01
1,1 to 5,5606.27,5189.9
10,10 to 15,7189.26,6372.21
15,15 to 20,5443.04,4959.06
20,20 to 25,4918.32,4449.07
25,25 to 30,4779.5,4478.91
30,30 to 35,4568.09,4266.19
35,35 to 40,3830.11,3462.92
40,40 to 45,3185.68,2845.46
45,45 to 50,2594.38,2457.91
5,5 to 10,7856.4,7176.74
50,50 to 55,2258.67,1970.85
55,55 to 60,1829.91,1972.14
60,60 to 65,1791.7,1571.89
65,65 to 70,1230.36,1129.69
70,70 to 75,807.11,665.49
75,75 to 80,428.24,424.78
80,80 and over,438.38,451.55
