class,age,male,female
0,0 to 1,1910.94,1701.25
1,1 to 5,7630.37,6781.3
10,10 to 15,9813.63,8437.02
15,15 to 20,7446.69,5282.22
20,20 to 25,6603.12,5675.68
25,25 to 30,6331.55,5783.56
30,30 to 35,6138.1,5548.73
35,35 to 40,5153.31,4445.31
40,40 to 45,4092.82,3549.34
45,45 to 50,3260.26,3048.02
5,5 to 10,10377.38,9151.32
50,50 to 55,2825.29,2562.61
55,55 to 60,2366.2,2537.48
60,60 to 65,2412.94,2294.34
65,65 to 70,1716.83,1503.54
70,70 to 75,1000.34,851.52
75,75 to 80,508.15,462.62
80,80 and over,430.05,481.52
