class,age,male,female
0,0 to 1,3632.06,3355.3
1,1 to 5,14502.76,13374.45
10,10 to 15,17467.82,15104.17
15,15 to 20,12675.89,9458.95
20,20 to 25,10470.08,8938.32
25,25 to 30,10567.58,10125.36
30,30 to 35,11098.81,10514.19
35,35 to 40,9840.81,8732
40,40 to 45,8073.99,6847.39
45,45 to 50,6456.75,6131.27
5,5 to 10,20514.81,18543.31
50,50 to 55,5862.52,4877.82
55,55 to 60,4547.61,4985.53
60,60 to 65,4725.14,4146.83
65,65 to 70,3264.41,2764.19
70,70 to 75,1852.56,1437.3
75,75 to 80,795.2,732.63
80,80 and over,646.14,646.3
