class,age,male,female
0,0 to 1,1635.49,1516.96
1,1 to 5,6530.5,6046.72
10,10 to 15,8362.12,7413.64
15,15 to 20,6334.07,5763.81
20,20 to 25,5722.36,5173.62
25,25 to 30,5565.65,5213.62
30,30 to 35,5320.49,4969.09
35,35 to 40,4463.36,4030.46
40,40 to 45,3706.68,3308.2
45,45 to 50,3016.61,2856.36
5,5 to 10,9131.05,8343.38
50,50 to 55,2625.41,2289.67
55,55 to 60,2126.76,2293.07
60,60 to 65,2085.89,1830.68
65,65 to 70,1435.02,1315.26
70,70 to 75,939.7,774.41
75,75 to 80,499.62,495.01
80,80 and over,511.64,526.56
