class,age,male,female
0,0 to 1,1370.04,1233.93
1,1 to 5,5470.57,4918.51
10,10 to 15,7394.1,6528.51
15,15 to 20,5764.2,4785.15
20,20 to 25,5009,4262.79
25,25 to 30,4876.91,4489.77
30,30 to 35,4773.48,4522.18
35,35 to 40,4132.66,3730.43
40,40 to 45,3472.55,3133.92
45,45 to 50,2838.65,2667.62
5,5 to 10,7890.18,7020.79
50,50 to 55,2470.17,2214.16
55,55 to 60,2045.11,2182.58
60,60 to 65,2037.19,1833.46
65,65 to 70,1445.04,1327.66
70,70 to 75,963.37,798.58
75,75 to 80,500.35,479.96
80,80 and over,452.38,450.68
