class,age,male,female
0,0 to 1,2699.23,2408.15
1,1 to 5,10778,9599.05
10,10 to 15,13327.83,11559.51
15,15 to 20,9908.18,7178.69
20,20 to 25,8723.18,7649.21
25,25 to 30,8206.73,7728.55
30,30 to 35,8111.64,7566.52
35,35 to 40,6816.97,5994.82
40,40 to 45,5465.98,4972.05
45,45 to 50,4551.1,4476.55
5,5 to 10,14146.66,12598.44
50,50 to 55,4115.99,3881.22
55,55 to 60,3596.35,3818.21
60,60 to 65,3499.11,3300.83
65,65 to 70,2545.72,2208.6
70,70 to 75,1441.68,1262.05
75,75 to 80,786.3,729.17
80,80 and over,603.32,693.19
