class,age,male,female
0,0 to 1,2415.35,2199.26
1,1 to 5,9644.49,8766.38
10,10 to 15,11670.24,9919.83
15,15 to 20,9110.82,6586.32
20,20 to 25,7935.55,6828.99
25,25 to 30,7878.44,7369.87
30,30 to 35,7773.99,7150.24
35,35 to 40,6791.46,6049.45
40,40 to 45,5692.74,4868.5
45,45 to 50,4572.18,4277.5
5,5 to 10,12895.26,11690.22
50,50 to 55,4052.44,3555.05
55,55 to 60,3237.75,3504.31
60,60 to 65,3189.37,3025.21
65,65 to 70,2399.9,2223.6
70,70 to 75,1496.99,1283.87
75,75 to 80,757.68,744.45
80,80 and over,692.12,721.34
