class,age,male,female
0,0 to 1,1774.19,1631.5
1,1 to 5,7084.32,6503.28
10,10 to 15,8069.98,7068.86
15,15 to 20,6022.85,4792
20,20 to 25,5073.81,4636.9
25,25 to 30,4925.89,4605.53
30,30 to 35,4752.98,4497.43
35,35 to 40,4234.03,3769.78
40,40 to 45,3493.28,3174.68
45,45 to 50,2943.9,2708.03
5,5 to 10,9135.99,8367.68
50,50 to 55,2528.55,2277.05
55,55 to 60,2087.3,2028.75
60,60 to 65,1864.32,1658.77
65,65 to 70,1307.3,1058.62
70,70 to 75,683.27,541.26
75,75 to 80,324.36,289.28
80,80 and over,315.8,308.97
