class,age,male,female
0,0 to 1,971.68,865.89
1,1 to 5,3879.9,3451.48
10,10 to 15,5097.23,4269.75
15,15 to 20,4419.36,3197.52
20,20 to 25,3875.26,3020.12
25,25 to 30,3625.29,3178.35
30,30 to 35,3506.98,3070
35,35 to 40,2963.05,2593.89
40,40 to 45,2518.55,2212.2
45,45 to 50,2134.61,1947.11
5,5 to 10,5252.55,4580.62
50,50 to 55,1879.02,1628.6
55,55 to 60,1527.47,1495.6
60,60 to 65,1379.38,1317.99
65,65 to 70,992.49,918.58
70,70 to 75,638.29,537.62
75,75 to 80,334.03,315.07
80,80 and over,278.11,298.12
