class,age,male,female
0,0 to 1,4438.64,3961.99
1,1 to 5,17723.44,15792.75
10,10 to 15,24149.68,21920.09
15,15 to 20,20033.6,16808.43
20,20 to 25,15225.19,12865.69
25,25 to 30,13761.14,13633.66
30,30 to 35,13408.42,14044.16
35,35 to 40,11920.1,12057.12
40,40 to 45,10217.25,9768.84
45,45 to 50,8274.55,8694.59
5,5 to 10,25417.93,22735.84
50,50 to 55,7586.65,7290.04
55,55 to 60,6273.41,7569.51
60,60 to 65,6959.31,6751
65,65 to 70,5226.25,4923.52
70,70 to 75,3529.17,3027.47
75,75 to 80,1902.17,1805.66
80,80 and over,1573.41,1672.92
