class,age,male,female
0,0 to 1,5447.57,4862.23
1,1 to 5,21752.1,19381.17
10,10 to 15,26917.41,23333.85
15,15 to 20,20065.31,14571.72
20,20 to 25,17633.37,15419.12
25,25 to 30,16565.47,15583.36
30,30 to 35,16367.71,15279.58
35,35 to 40,13783.81,12146.78
40,40 to 45,11078.69,10085.68
45,45 to 50,9237.97,9068.67
5,5 to 10,28587.87,25453.98
50,50 to 55,8334.39,7856.89
55,55 to 60,7275.67,7712.21
60,60 to 65,7060.67,6676.67
65,65 to 70,5153.75,4476.51
70,70 to 75,2907.34,2552.63
75,75 to 80,1583.96,1473.43
80,80 and over,1212.5,1398.13
