class,age,male,female
0,0 to 1,2127.44,1920.53
1,1 to 5,8494.85,7655.37
10,10 to 15,10658.88,9225.47
15,15 to 20,8039.03,6766.77
20,20 to 25,7063.53,6310.96
25,25 to 30,6952.47,6513.98
30,30 to 35,6965.16,6502.98
35,35 to 40,5848.99,5320.25
40,40 to 45,5021.07,4413.45
45,45 to 50,4017.71,3819.68
5,5 to 10,11803.11,10498.26
50,50 to 55,3569.95,3167.47
55,55 to 60,2963.53,3177.67
60,60 to 65,2984.05,2868.1
65,65 to 70,2317.29,2108.17
70,70 to 75,1437.99,1207.15
75,75 to 80,772.66,713.51
80,80 and over,598.56,638.4
