class,age,male,female
0,0 to 1,2343.6,2136.04
1,1 to 5,9357.96,8514.39
10,10 to 15,12700.59,11241.44
15,15 to 20,9461.93,8720.71
20,20 to 25,8330.95,7603.7
25,25 to 30,8004.94,7564.71
30,30 to 35,7749.85,7275.4
35,35 to 40,6481.97,6069.87
40,40 to 45,5650.3,5131.34
45,45 to 50,4676.68,4518.98
5,5 to 10,14113.56,12727.3
50,50 to 55,4160.49,3602.58
55,55 to 60,3336.72,3591.31
60,60 to 65,3248.58,2794.01
65,65 to 70,2155.3,2084.34
70,70 to 75,1527,1236.62
75,75 to 80,770.21,752.96
80,80 and over,729.06,735.05
