class,age,male,female
0,0 to 1,1781.64,1623.91
1,1 to 5,7114.06,6473.03
10,10 to 15,9645.1,8537.49
15,15 to 20,7191.45,6621.91
20,20 to 25,6330.79,5778.31
25,25 to 30,6082.34,5748.44
30,30 to 35,5888.17,5527.84
35,35 to 40,4924.66,4611.54
40,40 to 45,4292.31,3899.51
45,45 to 50,3553.8,3434.13
5,5 to 10,10716.87,9665.29
50,50 to 55,3161.04,2739.06
55,55 to 60,2535.71,2729.08
60,60 to 65,2467.1,2124
65,65 to 70,1637.05,1583.99
70,70 to 75,1159.19,940.77
75,75 to 80,584.81,572.67
80,80 and over,553.24,558.76
